id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
2972,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Kolkata,Business,11.17,17,55377
2973,Vistara,UK-955,Delhi,Evening,one,Night,Bangalore,Business,5.08,16,57017
2974,Indigo,6E-2474,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,7.67,39,3401
2975,Air_India,AI-538,Chennai,Night,one,Evening,Kolkata,Economy,22.83,19,4363
2976,Air_India,AI-573,Bangalore,Afternoon,two_or_more,Morning,Hyderabad,Economy,23.08,18,7395
2977,Vistara,UK-774,Kolkata,Night,one,Night,Hyderabad,Economy,24.33,42,7572
2978,Vistara,UK-812,Bangalore,Morning,one,Night,Kolkata,Business,13.0,25,60508
2979,Vistara,UK-849,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.75,40,2074
2980,Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Economy,7.42,28,5910
2981,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Business,24.17,4,60365
2982,Vistara,UK-890,Hyderabad,Evening,one,Morning,Kolkata,Economy,15.92,41,5960
2983,GO_FIRST,G8-519,Kolkata,Evening,one,Morning,Delhi,Economy,14.67,4,6488
2984,Indigo,6E-5041,Delhi,Evening,one,Late_Night,Kolkata,Economy,6.83,14,5955
2985,Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Economy,11.0,7,11048
2986,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,9.5,34,8233
2987,Air_India,AI-9894,Chennai,Morning,one,Morning,Kolkata,Economy,23.58,49,3038
2988,Vistara,UK-820,Bangalore,Evening,zero,Night,Delhi,Business,2.67,44,32923
2989,AirAsia,I5-818,Bangalore,Early_Morning,one,Morning,Delhi,Economy,5.5,40,4112
2990,Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,20,4496
2991,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Business,10.92,10,60555
2992,Vistara,UK-864,Bangalore,Evening,one,Early_Morning,Hyderabad,Economy,12.83,40,5322
2993,Indigo,6E-2162,Delhi,Night,zero,Night,Chennai,Economy,2.83,4,7425
2994,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Economy,2.83,22,2399
2995,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Hyderabad,Business,16.42,28,53645
2996,Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.17,49,2022
2997,Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Business,7.92,13,54684
2998,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Business,11.33,13,53164
2999,Air_India,AI-9547,Bangalore,Evening,two_or_more,Morning,Chennai,Economy,15.92,44,5473
3000,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Business,9.92,28,56702
3001,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,13.5,42,4363
3002,Air_India,AI-415,Delhi,Evening,one,Evening,Kolkata,Economy,24.83,17,4426
3003,Air_India,AI-506,Delhi,Morning,one,Morning,Hyderabad,Economy,23.08,27,5939
3004,Vistara,UK-657,Bangalore,Morning,two_or_more,Night,Chennai,Economy,8.75,12,17670
3005,Air_India,AI-765,Kolkata,Night,one,Evening,Delhi,Business,23.08,38,48079
3006,Air_India,AI-804,Bangalore,Early_Morning,one,Morning,Hyderabad,Economy,6.17,12,13054
3007,Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Economy,21.17,39,6195
3008,GO_FIRST,G8-803,Bangalore,Evening,one,Morning,Mumbai,Economy,13.83,20,5177
3009,Indigo,6E-944,Hyderabad,Night,zero,Night,Kolkata,Economy,2.08,24,3298
3010,Air_India,AI-539,Chennai,Evening,one,Night,Hyderabad,Economy,6.58,32,4294
3011,Vistara,UK-708,Kolkata,Night,one,Evening,Chennai,Business,19.92,42,55983
3012,Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Business,21.17,22,63725
3013,Vistara,UK-864,Bangalore,Evening,one,Evening,Kolkata,Economy,21.92,49,6271
3014,Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,Business,10.5,8,49207
3015,Vistara,UK-822,Chennai,Morning,one,Morning,Kolkata,Economy,23.92,30,7344
3016,Vistara,UK-860,Hyderabad,Early_Morning,one,Morning,Kolkata,Business,26.75,11,51819
3017,Air_India,AI-9657,Mumbai,Evening,one,Late_Night,Delhi,Economy,8.58,44,5523
3018,Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Economy,9.58,18,4979
3019,Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Economy,16.0,20,7670
3020,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Kolkata,Business,14.33,21,49725
3021,Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Evening,Bangalore,Economy,11.67,33,8111
3022,Indigo,6E-605,Chennai,Afternoon,one,Evening,Mumbai,Economy,6.75,44,2792
3023,Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Business,6.75,6,49856
3024,Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,Business,9.25,20,38099
3025,GO_FIRST,G8-424,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,9.08,31,4165
3026,Indigo,6E-782,Chennai,Morning,one,Afternoon,Hyderabad,Economy,4.17,36,4526
3027,Vistara,UK-613,Mumbai,Afternoon,one,Evening,Delhi,Business,4.5,10,52749
3028,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.75,43,6740
3029,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Business,2.33,31,29992
3030,Vistara,UK-940,Mumbai,Evening,one,Evening,Bangalore,Business,21.25,38,69168
3031,Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Economy,15.42,27,8111
3032,Vistara,UK-944,Mumbai,Afternoon,one,Morning,Chennai,Economy,19.25,28,3998
3033,AirAsia,I5-2472,Bangalore,Early_Morning,zero,Morning,Kolkata,Economy,2.5,30,3393
3034,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Economy,18.25,38,5617
3035,GO_FIRST,G8-118,Bangalore,Night,one,Morning,Mumbai,Economy,11.25,11,5177
3036,Air_India,AI-569,Chennai,Early_Morning,one,Night,Hyderabad,Business,15.25,26,40593
3037,Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,Economy,14.33,36,5441
3038,SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,11,5955
3039,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,7.5,9,62031
3040,Indigo,6E-276,Bangalore,Afternoon,one,Night,Delhi,Economy,7.25,26,4806
3041,Air_India,AI-610,Bangalore,Evening,one,Afternoon,Delhi,Economy,17.08,17,4294
3042,Air_India,AI-639,Mumbai,Morning,one,Early_Morning,Kolkata,Economy,19.75,26,5070
3043,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Chennai,Economy,9.83,37,4348
3044,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,42,2748
3045,AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Night,Kolkata,Economy,8.0,15,7411
3046,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,21,2748
3047,Vistara,UK-960,Mumbai,Morning,one,Morning,Hyderabad,Economy,21.75,2,11664
3048,Air_India,AI-610,Bangalore,Evening,one,Afternoon,Delhi,Economy,17.08,25,4294
3049,Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,15,24056
3050,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Business,5.58,5,66301
3051,Vistara,UK-890,Hyderabad,Evening,one,Morning,Kolkata,Economy,15.92,45,5960
3052,Indigo,6E-2026,Delhi,Morning,one,Afternoon,Chennai,Economy,7.58,42,3996
3053,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Kolkata,Business,16.25,38,57565
3054,AirAsia,I5-582,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,13.17,47,3379
3055,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Chennai,Business,15.58,21,49613
3056,Air_India,AI-516,Bangalore,Early_Morning,one,Afternoon,Delhi,Business,6.25,35,35554
3057,Vistara,UK-950,Mumbai,Night,one,Evening,Chennai,Economy,18.42,17,4348
3058,Indigo,6E-5368,Mumbai,Night,zero,Night,Chennai,Economy,1.83,7,5943
3059,Vistara,UK-866,Bangalore,Night,one,Afternoon,Hyderabad,Business,14.58,43,37985
3060,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,5,5954
3061,Vistara,UK-944,Mumbai,Afternoon,one,Night,Hyderabad,Business,8.25,43,58125
3062,Air_India,AI-804,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,39,4491
3063,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.58,9,12920
3064,Indigo,6E-621,Hyderabad,Evening,one,Late_Night,Delhi,Economy,5.75,46,3397
3065,Vistara,UK-828,Chennai,Early_Morning,one,Night,Bangalore,Economy,13.92,6,9284
3066,Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,19,42457
3067,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,22,3100
3068,Vistara,UK-820,Bangalore,Evening,zero,Night,Delhi,Business,2.67,26,32923
3069,Vistara,UK-846,Bangalore,Morning,one,Early_Morning,Hyderabad,Economy,23.33,40,5322
3070,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,Business,12.92,23,54896
3071,Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,Economy,26.25,33,6195
3072,Indigo,6E-6818,Mumbai,Evening,one,Night,Bangalore,Economy,4.08,15,5103
3073,Vistara,UK-954,Mumbai,Early_Morning,one,Night,Bangalore,Business,16.67,14,54608
3074,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,21,6488
3075,Vistara,UK-818,Bangalore,Evening,one,Evening,Kolkata,Business,23.92,7,62188
3076,Air_India,AI-803,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.08,18,5530
3077,Vistara,UK-894,Hyderabad,Evening,one,Morning,Delhi,Economy,15.17,17,6474
3078,Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,16,4454
3079,Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Business,7.33,43,54777
3080,Vistara,UK-778,Kolkata,Afternoon,one,Night,Hyderabad,Economy,7.58,1,19194
3081,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,41,4230
3082,Indigo,6E-6205,Delhi,Afternoon,one,Night,Bangalore,Economy,9.92,9,9735
3083,Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Business,22.75,18,56588
3084,Air_India,AI-738,Bangalore,Morning,one,Afternoon,Hyderabad,Business,24.58,43,37432
3085,Air_India,AI-806,Mumbai,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.17,15,12768
3086,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,27.33,13,41314
3087,Indigo,6E-605,Chennai,Afternoon,one,Evening,Mumbai,Economy,5.5,26,3458
3088,Air_India,AI-541,Hyderabad,Evening,one,Night,Chennai,Business,7.33,12,51595
3089,Vistara,UK-738,Kolkata,Evening,one,Evening,Bangalore,Economy,22.25,37,8426
3090,Vistara,UK-810,Bangalore,Early_Morning,zero,Morning,Delhi,Business,2.67,24,32923
3091,GO_FIRST,G8-515,Hyderabad,Morning,one,Evening,Delhi,Economy,10.83,11,6132
3092,Air_India,AI-526,Kolkata,Evening,zero,Night,Hyderabad,Economy,2.25,12,8169
3093,SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15.0,36,8081
3094,AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Delhi,Economy,7.58,23,2228
3095,Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,8,12391
3096,Air_India,AI-501,Bangalore,Afternoon,one,Night,Hyderabad,Economy,10.25,34,6620
3097,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,22.0,49,7221
3098,Indigo,6E-566,Kolkata,Night,zero,Late_Night,Chennai,Economy,2.33,21,5465
3099,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,11.83,27,6578
3100,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,12.83,47,8527
3101,Vistara,UK-879,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,33,3672
3102,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Economy,14.0,8,12054
3103,Vistara,UK-816,Bangalore,Morning,one,Evening,Hyderabad,Business,8.42,29,56588
3104,Indigo,6E-6463,Mumbai,Early_Morning,zero,Morning,Bangalore,Economy,1.58,40,2124
3105,GO_FIRST,G8-304,Chennai,Afternoon,one,Night,Kolkata,Economy,9.83,34,6985
3106,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,15.17,16,6067
3107,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,Economy,21.08,43,4387
3108,SpiceJet,SG-516,Bangalore,Morning,one,Evening,Delhi,Economy,8.67,46,3466
3109,Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Economy,16.42,4,18378
3110,Air_India,AI-503,Bangalore,Evening,one,Morning,Kolkata,Economy,15.17,18,7109
3111,Vistara,UK-910,Mumbai,Evening,one,Morning,Hyderabad,Business,15.83,46,53645
3112,Vistara,UK-830,Hyderabad,Morning,one,Evening,Kolkata,Business,7.75,32,51819
3113,Air_India,AI-743,Kolkata,Morning,one,Afternoon,Delhi,Business,5.25,25,41652
3114,Indigo,6E-841,Bangalore,Afternoon,one,Night,Mumbai,Economy,7.33,20,4554
3115,GO_FIRST,G8-101,Kolkata,Morning,one,Evening,Bangalore,Economy,9.58,45,10483
3116,Indigo,6E-6007,Hyderabad,Night,zero,Late_Night,Chennai,Economy,1.25,2,6343
3117,Air_India,AI-507,Bangalore,Early_Morning,one,Morning,Delhi,Business,26.5,38,35554
3118,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Business,17.33,5,57992
3119,GO_FIRST,G8-9110,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.75,26,5881
3120,Air_India,AI-679,Mumbai,Morning,one,Evening,Chennai,Economy,5.83,40,4757
3121,Air_India,AI-9875,Hyderabad,Morning,one,Night,Delhi,Economy,12.92,38,6128
3122,Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Economy,15.58,15,5549
3123,Air_India,AI-569,Chennai,Early_Morning,one,Night,Kolkata,Economy,17.33,30,5159
3124,Air_India,AI-9505,Bangalore,Early_Morning,two_or_more,Morning,Chennai,Economy,28.25,33,5539
3125,Indigo,6E-6749,Kolkata,Morning,one,Evening,Delhi,Economy,7.67,17,8930
3126,Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Business,20.33,13,44144
3127,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Business,15.17,31,50271
3128,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,11.83,14,16140
3129,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,17.92,41,61873
3130,Indigo,6E-512,Kolkata,Afternoon,one,Evening,Hyderabad,Economy,4.5,28,6489
3131,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,Business,25.5,47,41314
3132,Indigo,6E-5211,Hyderabad,Evening,zero,Night,Mumbai,Economy,1.5,35,3096
3133,AirAsia,I5-582,Kolkata,Morning,one,Afternoon,Delhi,Economy,5.83,27,3014
3134,Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,19,46097
3135,GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,39,1105
3136,Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Business,22.25,36,44144
3137,Vistara,UK-772,Kolkata,Morning,one,Morning,Delhi,Business,24.58,2,73231
3138,Vistara,UK-958,Mumbai,Afternoon,one,Night,Chennai,Business,10.33,12,57565
3139,AirAsia,I5-517,Chennai,Morning,one,Afternoon,Kolkata,Economy,3.75,47,4594
3140,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Business,5.58,25,45672
3141,GO_FIRST,G8-364,Mumbai,Evening,one,Night,Delhi,Economy,4.25,34,3324
3142,Air_India,AI-411,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.75,3,46650
3143,Vistara,UK-738,Kolkata,Evening,zero,Night,Delhi,Economy,2.42,41,4001
3144,Indigo,6E-6616,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.42,4,9419
3145,Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,7,7425
3146,Air_India,AI-636,Delhi,Afternoon,one,Night,Hyderabad,Business,7.08,33,39321
3147,Vistara,UK-940,Mumbai,Evening,one,Afternoon,Hyderabad,Business,16.83,37,60365
3148,Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Business,14.08,28,42457
3149,Vistara,UK-878,Hyderabad,Afternoon,one,Early_Morning,Bangalore,Business,18.92,38,38099
3150,Air_India,AI-439,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,7.92,49,4385
3151,Indigo,6E-417,Kolkata,Afternoon,one,Night,Hyderabad,Economy,7.5,49,3401
3152,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Business,13.83,12,49553
3153,Air_India,AI-671,Mumbai,Morning,one,Morning,Kolkata,Economy,24.58,35,4510
3154,Air_India,AI-765,Kolkata,Night,one,Evening,Mumbai,Business,20.33,3,49311
3155,Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Business,25.67,29,52287
3156,Vistara,UK-738,Kolkata,Evening,one,Evening,Hyderabad,Business,22.25,49,52175
3157,Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Economy,10.67,29,9383
3158,Vistara,UK-945,Delhi,Morning,one,Night,Chennai,Economy,11.42,30,4979
3159,GO_FIRST,G8-805,Bangalore,Morning,one,Night,Kolkata,Economy,13.92,37,6276
3160,Vistara,UK-818,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,16.92,18,6133
3161,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Business,12.0,28,57081
3162,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,Business,10.67,19,88813
3163,Indigo,6E-5396,Mumbai,Evening,one,Night,Bangalore,Economy,6.25,33,2124
3164,Vistara,UK-772,Kolkata,Morning,one,Early_Morning,Bangalore,Economy,21.42,33,6195
3165,Vistara,UK-950,Mumbai,Night,one,Afternoon,Hyderabad,Business,14.67,5,58125
3166,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Chennai,Economy,12.0,43,5390
3167,Vistara,UK-852,Bangalore,Morning,one,Evening,Chennai,Business,10.42,47,44280
3168,AirAsia,I5-1543,Hyderabad,Afternoon,zero,Afternoon,Bangalore,Economy,1.17,7,4454
3169,Indigo,6E-6433,Hyderabad,Night,one,Late_Night,Mumbai,Economy,4.5,36,3610
3170,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.67,45,5027
3171,GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.17,14,7352
3172,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Kolkata,Business,12.75,19,53499
3173,Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Economy,22.67,44,6195
3174,Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,23,4496
3175,Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,Economy,9.25,8,15560
3176,Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Business,19.83,26,64025
3177,Air_India,AI-505,Bangalore,Morning,one,Evening,Chennai,Business,8.58,20,60396
3178,Vistara,UK-657,Bangalore,Morning,two_or_more,Night,Chennai,Economy,11.25,37,7731
3179,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,Business,15.5,29,60978
3180,Vistara,UK-829,Delhi,Early_Morning,one,Morning,Bangalore,Economy,25.33,16,3357
3181,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Business,7.92,28,36577
3182,Indigo,6E-6319,Hyderabad,Evening,one,Night,Chennai,Economy,6.5,29,3194
3183,Vistara,UK-852,Bangalore,Morning,one,Afternoon,Hyderabad,Economy,26.75,28,5322
3184,Air_India,AI-560,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,1.92,48,2098
3185,Indigo,6E-2028,Delhi,Afternoon,zero,Evening,Bangalore,Economy,3.0,12,7425
3186,Vistara,UK-954,Mumbai,Early_Morning,one,Night,Chennai,Business,16.75,7,49613
3187,GO_FIRST,G8-511,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.92,6,5942
3188,Vistara,UK-853,Mumbai,Afternoon,one,Night,Hyderabad,Economy,4.92,28,3334
3189,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,5,27864
3190,Air_India,AI-765,Kolkata,Evening,one,Evening,Delhi,Business,26.58,11,60175
3191,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,33.83,39,7476
3192,Air_India,AI-481,Delhi,Morning,one,Morning,Mumbai,Business,25.08,24,29776
3193,Vistara,UK-958,Mumbai,Afternoon,one,Night,Chennai,Business,7.83,11,57565
3194,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Economy,11.42,16,4111
3195,AirAsia,I5-783,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.75,8,13411
3196,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.08,47,6634
3197,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,12.0,21,9175
3198,Indigo,6E-354,Mumbai,Afternoon,one,Evening,Chennai,Economy,6.08,40,1890
3199,Indigo,6E-236,Mumbai,Evening,one,Night,Chennai,Economy,6.58,23,3543
3200,Air_India,AI-9720,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,26.75,8,11469
3201,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Bangalore,Economy,16.92,3,9201
3202,Vistara,UK-894,Hyderabad,Evening,two_or_more,Morning,Kolkata,Economy,14.08,38,9433
3203,Vistara,UK-659,Hyderabad,Morning,two_or_more,Night,Kolkata,Economy,11.75,46,9278
3204,Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,47,59537
3205,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Bangalore,Economy,18.5,13,9779
3206,Air_India,AI-768,Kolkata,Afternoon,one,Night,Mumbai,Business,6.67,28,50271
3207,Air_India,AI-559,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Business,6.33,12,45883
3208,Air_India,AI-676,Kolkata,Morning,one,Morning,Bangalore,Economy,25.5,36,5135
3209,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,7.17,21,6122
3210,Vistara,UK-828,Chennai,Early_Morning,one,Night,Bangalore,Business,15.83,28,44144
3211,GO_FIRST,G8-331,Mumbai,Morning,one,Night,Hyderabad,Economy,11.83,14,15709
3212,GO_FIRST,G8-7553,Delhi,Afternoon,one,Night,Mumbai,Economy,7.08,11,5954
3213,Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,Business,21.67,16,62045
3214,Air_India,AI-867,Mumbai,Night,one,Evening,Chennai,Business,21.5,23,49613
3215,GO_FIRST,G8-347,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.08,42,5828
3216,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Business,9.75,33,69244
3217,Indigo,6E-457,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,10.67,4,16844
3218,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Business,12.42,30,67769
3219,Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.67,19,6450
3220,GO_FIRST,G8-2508,Mumbai,Night,one,Morning,Bangalore,Economy,8.92,17,5102
3221,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,20.5,23,51875
3222,GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.33,4,6488
3223,GO_FIRST,G8-515,Hyderabad,Morning,one,Afternoon,Delhi,Economy,6.5,44,6198
3224,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,Business,16.58,22,57081
3225,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Business,16.08,4,84879
3226,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Economy,10.75,26,4536
3227,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Business,7.0,11,56702
3228,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Business,2.92,25,27864
3229,Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,Economy,11.5,32,4977
3230,Vistara,UK-830,Hyderabad,Morning,one,Evening,Chennai,Business,6.0,25,51707
3231,Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Economy,8.75,37,4731
3232,Air_India,AI-541,Hyderabad,Evening,one,Evening,Kolkata,Economy,26.33,49,6732
3233,Indigo,6E-6513,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.75,27,6489
3234,Air_India,AI-867,Mumbai,Night,one,Evening,Kolkata,Economy,21.67,5,12768
3235,Vistara,UK-864,Bangalore,Evening,one,Evening,Kolkata,Business,24.92,32,51817
3236,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,33,2050
3237,Vistara,UK-894,Hyderabad,Evening,one,Morning,Mumbai,Economy,15.75,8,9493
3238,Indigo,6E-484,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,6.17,37,3489
3239,Indigo,6E-269,Hyderabad,Morning,one,Evening,Kolkata,Economy,5.83,17,8103
