address,district,rooms,size,level,max_levels,price,lat,lng
"город Ташкент, Mirobod район, 1-й проезд Муниса",Mirobod,2,43,4,4,20800,41.2447097,69.3139918
"город Ташкент, Yashnobod район, Махтумкули",Yashnobod,3,72,8,9,64000,41.3090182,69.2870704
"город Ташкент, Shayhontohur район, Ипакчи",Shayhontohur,5,150,2,2,138000,41.329543,69.188987
"город Ташкент, Shayhontohur район, тупик Туркипак",Shayhontohur,2,75,4,7,47000,41.3275402,69.2102725
"город Ташкент, Chilonzor район, Чиланзар-Ц",Chilonzor,3,97,7,8,67997,41.2798237,69.2058023
"город Ташкент, Yunusobod район, Кашгар",Yunusobod,1,42,3,4,48500,41.3197131,69.2773236
"город Ташкент, Yakkasaroy район, Башлык",Yakkasaroy,5,116,3,9,88000,41.2697288,69.2512486
"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,3,97,2,8,66445,41.2798237,69.2058023
"город Ташкент, Shayhontohur район, Дружба Народов",Shayhontohur,3,68.41,4,9,60000,41.3114122,69.2419499
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак Йули",Mirzo Ulugbek,2,43,5,5,49000,41.3104865,69.2922234
"город Ташкент, Chilonzor район, Чиланзар-Ц",Chilonzor,4,132,1,8,96096,41.2798237,69.2058023
"город Ташкент, Chilonzor район, Чиланзар-Ц",Chilonzor,4,132,1,8,96096,41.2798237,69.2058023
"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,3,97,1,8,72944,41.2798237,69.2058023
"город Ташкент, Mirobod район, Ойбек",Mirobod,3,110,5,9,105000,41.2983828,69.2730715
"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,3,97,1,8,72944,41.2798237,69.2058023
"город Ташкент, Sergeli район, Sergeli 5",Sergeli,4,96,8,9,46000,41.2250464,69.2087824
"город Ташкент, Chilonzor район, Чиланзар-Ц",Chilonzor,3,97,1,8,72750,41.2798237,69.2058023
"город Ташкент, Yashnobod район, Хосиятли",Yashnobod,1,37,2,8,13067,41.286283,69.3235123
"город Ташкент, Chilonzor район, Чиланзар-Ц",Chilonzor,3,97,8,8,59849,41.2798237,69.2058023
"город Ташкент, Chilonzor район, Чиланзар-Ц",Chilonzor,3,97,8,8,59849,41.2798237,69.2058023
"город Ташкент, Uchtepa район, Чиланзар 12-й квартал",Uchtepa,2,57,1,4,40000,41.281265,69.1879213
"город Ташкент, Mirzo Ulugbek район, 1-й проезд Оккургон",Mirzo Ulugbek,3,126,5,6,141922,41.3279327,69.301793
"город Ташкент, Yunusobod район, Бодомзор йули (Тимирязева) ",Yunusobod,2,55,5,5,29500,41.337706,69.284744
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак йули (Луначарское) ",Mirzo Ulugbek,2,57,5,5,45000,41.314662,69.293391
"город Ташкент, Chilonzor район, Чиланзар-Ц",Chilonzor,3,97,8,8,59849,41.2798237,69.2058023
"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,3,97,5,8,61692,41.2798237,69.2058023
"город Ташкент, Yunusobod район, Кашгар",Yunusobod,3,68,3,4,63000,41.3197131,69.2773236
"город Ташкент, Chilonzor район, Чиланзар 2-й квартал",Chilonzor,1,24,3,3,20000,41.2807837,69.223683
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак Йули",Mirzo Ulugbek,3,80,2,4,92000,41.3104865,69.2922234
"город Ташкент, Yunusobod район, Минор",Yunusobod,3,100,2,4,88000,41.3298867,69.2803036
"город Ташкент, Yunusobod район, Кашгар",Yunusobod,4,82,1,2,104000,41.3197131,69.2773236
"город Ташкент, Mirobod район, Шахрисабз",Mirobod,2,65,2,4,85000,41.3029081,69.279218
"город Ташкент, Yunusobod район, Кашгар",Yunusobod,4,88,4,4,78000,41.3197131,69.2773236
"город Ташкент, Yunusobod район, Богибустон",Yunusobod,4,90,4,5,150000,41.270004,69.228478
"город Ташкент, Yakkasaroy район, Улица Герман Лопатина",Yakkasaroy,4,130,1,5,236000,41.2765672,69.2460335
"город Ташкент, Sergeli район, Курувчи",Sergeli,3,105.6,9,9,45474,41.218274,69.2624237
"город Ташкент, Yakkasaroy район, Аския",Yakkasaroy,3,70,3,3,55000,41.2894034,69.2494613
"город Ташкент, Yakkasaroy район, Ул Нукуская",Yakkasaroy,1,43,5,16,38500,41.2845992,69.266246
"город Ташкент, Yakkasaroy район, Кушбеги",Yakkasaroy,5,115,4,5,70500,41.2673079,69.2415634
"город Ташкент, Yashnobod район, С.АЗИМОВА( Японское посольство )",Yashnobod,3,80,2,4,74000,41.3057745,69.2915505
"город Ташкент, Chilonzor район, Чиланзар 3",Chilonzor,2,42,2,4,32500,41.2855934,69.223683
"город Ташкент, Uchtepa район, АЛГОРИТМ Чиланзар  31 квартал",Uchtepa,2,42,1,4,34000,41.2978921,69.1804708
"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",Chilonzor,2,40,3,4,38500,41.2948119,69.2087824
"город Ташкент, Mirobod район, Айбек",Mirobod,3,83,7,9,65000,41.2983828,69.2730715
"город Ташкент, Uchtepa район, Чиланзар квартал Г9А",Uchtepa,3,115,6,9,80000,41.2729489,69.1916465
"город Ташкент, Yunusobod район, Юнусабад 3-й квартал",Yunusobod,4,97,2,9,80000,41.363177,69.2944583
"город Ташкент, Chilonzor район, Чилонзор 19квартал",Chilonzor,6,120,1,4,84000,41.2710841,69.1849411
"город Ташкент, Mirobod район, Ойбек",Mirobod,4,200,6,9,162000,41.2983828,69.2730715
"город Ташкент, Yashnobod район, С.Азимова",Yashnobod,3,75,5,9,79000,41.3052221,69.2898134
"город Ташкент, Mirzo Ulugbek район, Карасу 3-й квартал",Mirzo Ulugbek,3,76,2,5,57000,41.3326551,69.3689542
"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",Chilonzor,3,54,4,4,37000,41.2948119,69.2087824
"город Ташкент, Shayhontohur район, Генерал Узаков",Shayhontohur,3,72,8,9,42500,41.3268984,69.1952565
"город Ташкент, Olmzor район, Каракамыш-1/1",Olmzor,1,40,5,5,23500,41.3591123,69.2091083
"город Ташкент, Olmzor район, 1-й проезд Алока",Olmzor,2,60,1,4,40000,41.3645355,69.2281531
"город Ташкент, Mirzo Ulugbek район, Паркентский",Mirzo Ulugbek,2,63,4,9,55500,41.3146381,69.3228615
"город Ташкент, Mirobod район, ГОСПИТАЛЬНЫЙ(СРОЧНО!!!)))",Mirobod,5,120,8,9,115000,41.2908449,69.2757032
"город Ташкент, Mirobod район, Нукус",Mirobod,4,100,2,16,98000,41.2910722,69.2769129
"город Ташкент, Sergeli район, СЕРГЕЛИ-7",Sergeli,5,120,9,9,59000,41.2207926,69.2117625
"город Ташкент, Mirobod район, МЕТРО КОСМОНАВТОВ (Голубые Купола )",Mirobod,3,105,7,7,95000,41.3051824,69.2638823
"город Ташкент, Mirobod район, МЕТРО КОСМОНАВТОВ ( МВД ""КОРЗИНКА"" )",Mirobod,3,94,2,7,96000,41.3011918,69.2636285
"город Ташкент, Mirzo Ulugbek район, ДАРХАН",Mirzo Ulugbek,3,75,4,9,66000,41.3200874,69.3013967
"город Ташкент, Yakkasaroy район, БАБУРА (парк Бабура, новостройка)",Yakkasaroy,2,83,5,7,77000,41.2892951,69.2582738
"город Ташкент, Mirobod район, ЦУМ (Ц-7) ",Mirobod,3,75,6,9,103000,41.3086111,69.2691667
"город Ташкент, Yakkasaroy район, БАШЛЫК",Yakkasaroy,4,105,1,9,67000,41.2697288,69.2512486
"город Ташкент, Mirobod район",Mirobod,2,40,1,1,23500,41.2758912,69.2937133
"город Ташкент, Mirzo Ulugbek район, ц-2 Олой (Ц-2) ",Mirzo Ulugbek,2,60,2,4,78000,41.3171406,69.2892434
"город Ташкент, Mirobod район, ГОСПИТАЛЬНЫЙ",Mirobod,1,38,2,9,38000,41.295316,69.275364
"город Ташкент, Yakkasaroy район, ПЕРЕКРЕСТОК УЛИЦЫ ШОТА РУСТАВЕЛИ и ТЕКСТИЛЯ",Yakkasaroy,5,215,8,9,165000,41.2892951,69.2582738
"город Ташкент, Yunusobod район, Проспект АМИРА ТИМУРА",Yunusobod,3,105,3,4,69000,41.3454697,69.2865609
"город Ташкент, Mirobod район, ГОСПИТАЛЬНЫЙ",Mirobod,2,90,9,12,65000,41.295316,69.275364
"город Ташкент, Mirobod район, ОЙБЕК(метро)",Mirobod,3,75,9,9,56000,41.2983828,69.2730715
"город Ташкент, Mirobod район, ЦУМ (Ц-7) ",Mirobod,3,125,4,9,130000,41.3086111,69.2691667
"город Ташкент, Mirobod район, ЦУМ (Ц-7) ",Mirobod,2,75,3,9,91000,41.3086111,69.2691667
"город Ташкент, Mirobod район, СЕВЕРНЫЙ ВОКЗАЛ ( ШОХ.МЕД.ЦЕНТР)",Mirobod,2,80,1,9,88000,41.2920483,69.2795931
"город Ташкент, Mirobod район, Метро ОЙБЕК",Mirobod,3,75,9,9,80000,41.2983828,69.2730715
"город Ташкент, Yakkasaroy район, НУКУССКАЯ(1нотариус)",Yakkasaroy,3,80,11,16,48000,41.2823082,69.2567896
"город Ташкент, Mirobod район, Тараса Шевченко",Mirobod,2,53,3,4,54000,41.2991561,69.2785087
"город Ташкент, Yashnobod район, НУКУССКАЯ",Yashnobod,3,140,2,4,140000,41.2897492,69.2750782
"город Ташкент, Mirobod район, ГОСПИТАЛЬНЫЙ",Mirobod,5,120,13,16,115000,41.295316,69.275364
"город Ташкент, Yakkasaroy район, пр-т Бабура",Yakkasaroy,2,70,1,9,56000,41.2892951,69.2582738
"город Ташкент, Yakkasaroy район, Ташкент",Yakkasaroy,4,150,4,16,64000,41.2765672,69.2460335
"город Ташкент, Yunusobod район, Кашгар",Yunusobod,4,86,4,4,63000,41.3197131,69.2773236
"город Ташкент, Yashnobod район, Тузель 3-й квартал",Yashnobod,3,93,2,13,33776,41.294821,69.3659745
"город Ташкент, Yunusobod район, Кашгар",Yunusobod,4,110,3,9,88000,41.3197131,69.2773236
"город Ташкент, Yunusobod район, Кашгар",Yunusobod,1,65,2,4,75500,41.3197131,69.2773236
"город Ташкент, Yunusobod район, Кашгар",Yunusobod,2,51,3,4,50000,41.3197131,69.2773236
"город Ташкент, Yunusobod район, Кашгар",Yunusobod,2,60,2,9,44500,41.3197131,69.2773236
"город Ташкент, Chilonzor район, Чиланзар 19-й квартал",Chilonzor,3,95,7,7,40858,41.2710841,69.1849411
"город Ташкент, Mirzo Ulugbek район, Карасу 6-й квартал",Mirzo Ulugbek,3,80,5,5,36000,41.3292204,69.3473509
"город Ташкент, Chilonzor район, 20А",Chilonzor,3,68,3,5,42000,41.259418,69.1804708
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак Йули",Mirzo Ulugbek,3,86,3,4,93000,41.3104865,69.2922234
"город Ташкент, Mirzo Ulugbek район, Олой",Mirzo Ulugbek,5,101,6,9,86000,41.3171406,69.2892434
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак Йули",Mirzo Ulugbek,2,60,1,5,71000,41.3104865,69.2922234
"город Ташкент, Yunusobod район, Минор",Yunusobod,1,40,2,4,62500,41.3298867,69.2803036
"город Ташкент, Yashnobod район, Султанали Машхади",Yashnobod,3,70,2,5,47000,41.286283,69.3235123
"город Ташкент, Yunusobod район, Ислама Каримова",Yunusobod,3,125,5,9,110000,41.3082169,69.259765
"город Ташкент, Yakkasaroy район, Башлык",Yakkasaroy,1,44,2,9,27000,41.2697288,69.2512486
"город Ташкент, Yunusobod район, Кашгар",Yunusobod,2,60,9,9,49999,41.3197131,69.2773236
"город Ташкент, Yashnobod район, Тузель 3-й квартал",Yashnobod,4,94,5,9,65000,41.294821,69.3659745
"город Ташкент, Yunusobod район, Кашгар",Yunusobod,4,90,2,4,78000,41.3197131,69.2773236
"город Ташкент, Yunusobod район, Кашгар",Yunusobod,3,74,4,4,64000,41.3197131,69.2773236
"город Ташкент, Mirzo Ulugbek район, Феруза-2 Военный городок",Mirzo Ulugbek,3,70,4,4,32500,41.3604641,69.3673417
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак Йули",Mirzo Ulugbek,4,100,3,4,88000,41.3104865,69.2922234
"город Ташкент, Mirzo Ulugbek район, ТТЗ-4",Mirzo Ulugbek,1,38.51,3,4,21000,41.3619703,69.3875774
"город Ташкент, Mirzo Ulugbek район, Феруза-1",Mirzo Ulugbek,2,50,4,4,26500,41.3550649,69.3585936
"город Ташкент, Yunusobod район, Минор",Yunusobod,4,86,2,4,74000,41.3298867,69.2803036
"город Ташкент, Yakkasaroy район, Башлык",Yakkasaroy,5,116,3,9,88000,41.2697288,69.2512486
"город Ташкент, Mirzo Ulugbek район, Феруза-1",Mirzo Ulugbek,2,51,4,4,25500,41.3550649,69.3585936
"город Ташкент, Yakkasaroy район, Башлык",Yakkasaroy,3,76,5,9,43500,41.2697288,69.2512486
"город Ташкент, Mirzo Ulugbek район, Massif Yalangoch",Mirzo Ulugbek,1,34,4,4,20500,41.3440562,69.3394016
"город Ташкент, Mirzo Ulugbek район, Massif Feruza",Mirzo Ulugbek,3,70,2,4,36000,41.3537224,69.3864972
"город Ташкент, Yangihayot район, 100",Yangihayot,2,28,1,4,23000,41.2994958,69.2400734
"город Ташкент, Yakkasaroy район, Кушбеги",Yakkasaroy,2,52,4,5,32500,41.2673079,69.2415634
"город Ташкент, Shayhontohur район, Жангох",Shayhontohur,3,72,2,9,58500,41.3289182,69.2527386
"город Ташкент, Mirzo Ulugbek район, Кары-Ниязи",Mirzo Ulugbek,3,110,4,7,158000,41.3242397,69.2982672
"город Ташкент, Yashnobod район, Лисунова 1 кадышева Франция",Yashnobod,2,58,5,5,31000,41.2853546,69.3491897
"город Ташкент, Yakkasaroy район, Кушбеги",Yakkasaroy,5,113,4,5,70000,41.2673079,69.2415634
"город Ташкент, Mirobod район, Улица Нукусская, Капитал Банк",Mirobod,2,50,5,6,60000,41.2887143,69.2729002
"город Ташкент, Yashnobod район, Риёзий",Yashnobod,2,62,7,9,33500,41.3118164,69.3250022
"город Ташкент, Sergeli район, 1-й проезд Ёркин Хаёт",Sergeli,2,43,2,7,31000,41.210633,69.2281531
