Loan_ID,Gender,Married,Dependent_No,Education,Self_Employed,Applicant_Income,CoApplicant_Income,Loan_Amount,Loan_Amount_Term,Credit History,Property_District,Loan_Status
24645,Female,TRUE,3,Graduate,TRUE,29156,34723,20000,120,1,CCR,0
24646,Female,FALSE,1,Not Graduate,TRUE,22647,42470,10000,60,0,OCR,1
24647,Male,TRUE,0,Not Graduate,FALSE,44322,10851,20000,60,1,OCR,1
24648,Female,FALSE,1,Graduate,TRUE,79627,24823,50000,360,1,RCR,1
24649,Male,TRUE,0,Graduate,FALSE,90885,49331,30000,300,0,OCR,1
24650,Female,TRUE,3,Graduate,TRUE,7074,27462,50000,240,0,OCR,0
24651,Male,TRUE,4,Not Graduate,TRUE,18672,31183,40000,60,1,OCR,1
24652,Female,FALSE,0,Graduate,TRUE,81576,15497,10000,300,1,OCR,1
24653,Male,TRUE,4,Graduate,TRUE,16190,18971,10000,60,1,OCR,1
24654,Male,TRUE,1,Not Graduate,FALSE,95159,11346,60000,240,1,OCR,1
24655,Male,FALSE,3,Not Graduate,FALSE,35899,38052,60000,360,1,CCR,0
24656,Male,FALSE,3,,TRUE,17940,4902,10000,120,0,OCR,1
24657,Male,FALSE,4,Not Graduate,TRUE,16028,46756,50000,120,1,OCR,0
24658,Female,TRUE,1,Graduate,FALSE,68816,,40000,120,1,RCR,1
24659,Male,TRUE,1,Graduate,FALSE,44919,16100,40000,300,0,OCR,1
24660,Male,FALSE,2,Graduate,FALSE,95135,14562,50000,120,1,CCR,1
24661,Male,TRUE,1,Not Graduate,TRUE,10217,20497,50000,360,1,CCR,1
24662,Male,FALSE,0,Not Graduate,TRUE,90874,,60000,360,0,OCR,1
24663,Male,TRUE,4,Not Graduate,FALSE,48067,24649,40000,240,1,RCR,1
24664,Female,TRUE,1,Not Graduate,FALSE,50937,47092,30000,60,1,CCR,0
24665,Male,TRUE,3,Graduate,TRUE,40155,48408,60000,60,0,OCR,1
24666,Male,TRUE,0,Graduate,FALSE,98753,26982,10000,300,0,OCR,1
24667,Male,TRUE,3,Graduate,FALSE,44012,47565,20000,60,0,OCR,1
24668,Male,FALSE,0,Not Graduate,TRUE,11213,8761,40000,60,0,OCR,1
24669,Female,TRUE,2,,TRUE,90599,45884,60000,360,1,OCR,1
24670,Male,FALSE,4,Graduate,FALSE,9068,40782,50000,180,1,CCR,0
24671,Male,FALSE,3,Not Graduate,TRUE,9741,37040,40000,60,0,CCR,1
24672,Male,TRUE,4,Graduate,TRUE,61295,31025,30000,360,1,RCR,0
24673,Female,FALSE,0,Not Graduate,TRUE,94423,18431,50000,300,1,RCR,1
24674,Male,TRUE,4,Not Graduate,TRUE,97378,12774,50000,60,0,OCR,1
24675,Female,TRUE,2,Graduate,TRUE,89962,45675,20000,60,0,OCR,0
24676,Female,TRUE,3,Not Graduate,FALSE,55594,6406,40000,180,0,OCR,1
24677,Male,FALSE,3,Not Graduate,FALSE,19601,40301,50000,180,1,OCR,1
24678,Male,FALSE,2,Not Graduate,TRUE,90920,,50000,240,0,OCR,0
24679,Male,FALSE,4,Graduate,FALSE,84688,39827,50000,180,0,OCR,1
24680,Male,,1,Not Graduate,TRUE,78225,36315,10000,180,0,OCR,1
24681,Male,FALSE,2,Graduate,TRUE,29363,38711,10000,120,1,OCR,0
24682,Female,TRUE,4,Graduate,TRUE,9581,5518,50000,120,0,OCR,1
24683,Female,FALSE,4,Graduate,TRUE,12341,46138,20000,120,1,RCR,0
24684,Male,FALSE,2,Graduate,FALSE,88797,31309,10000,180,1,RCR,1
24685,Female,TRUE,4,Graduate,TRUE,75727,5877,40000,240,0,CCR,1
24686,Male,TRUE,4,Graduate,FALSE,17528,24360,30000,240,0,OCR,0
24687,Female,FALSE,4,Graduate,FALSE,2029,34114,60000,60,0,RCR,1
24688,Female,TRUE,3,Graduate,FALSE,15589,29552,50000,300,0,OCR,1
24689,Male,FALSE,1,Not Graduate,TRUE,77711,6380,20000,360,1,CCR,0
24690,Male,TRUE,0,Not Graduate,TRUE,2507,44932,40000,240,1,CCR,1
24691,Male,TRUE,0,Not Graduate,FALSE,22187,41253,10000,180,1,RCR,0
24692,Male,FALSE,2,,TRUE,62621,36368,40000,60,1,OCR,0
24693,Male,FALSE,2,Not Graduate,FALSE,96139,8798,20000,300,1,OCR,1
24694,Male,TRUE,0,Not Graduate,TRUE,1560,43238,30000,360,1,OCR,1
24695,Male,FALSE,4,Graduate,TRUE,67932,8675,10000,120,0,OCR,0
24696,Male,FALSE,1,Not Graduate,TRUE,79031,,60000,300,1,CCR,0
24697,,FALSE,2,Graduate,TRUE,19278,16780,10000,300,1,OCR,0
24698,Male,TRUE,3,,TRUE,17324,45700,40000,180,1,OCR,1
24699,Male,TRUE,3,Not Graduate,TRUE,43455,16049,40000,60,0,OCR,1
24700,Male,FALSE,4,Not Graduate,FALSE,8114,26915,40000,240,0,RCR,1
24701,Male,TRUE,2,Not Graduate,FALSE,79727,20757,10000,60,1,RCR,1
24702,Female,TRUE,1,Graduate,FALSE,92171,3084,20000,360,0,OCR,0
24703,Male,TRUE,4,Not Graduate,TRUE,3467,13065,60000,240,1,OCR,1
24704,Female,TRUE,3,Not Graduate,TRUE,37834,36523,50000,60,1,OCR,1
24705,Male,FALSE,2,Graduate,TRUE,44452,31747,60000,120,0,OCR,1
24706,Male,FALSE,3,Not Graduate,TRUE,86182,18331,60000,120,1,CCR,1
24707,Male,FALSE,0,Not Graduate,FALSE,4591,2835,60000,60,0,CCR,0
24708,Male,TRUE,2,Not Graduate,FALSE,2327,46077,60000,240,1,CCR,1
24709,Male,TRUE,2,,FALSE,1080,16051,60000,60,0,OCR,1
24710,Male,,3,Not Graduate,FALSE,6207,25178,30000,360,1,CCR,1
24711,Male,FALSE,0,Graduate,TRUE,89473,3846,10000,240,1,CCR,1
24712,Male,FALSE,3,Graduate,TRUE,26205,23303,30000,300,1,RCR,0
24713,Female,TRUE,0,Not Graduate,FALSE,76875,3364,20000,60,1,CCR,1
24714,Male,TRUE,3,Graduate,FALSE,32604,38006,10000,180,1,OCR,0
24715,Female,TRUE,0,Not Graduate,FALSE,69042,46399,60000,180,1,CCR,0
24716,Female,TRUE,0,Graduate,FALSE,8039,41695,30000,60,1,RCR,1
24717,Female,FALSE,3,Not Graduate,FALSE,6102,10096,10000,180,0,OCR,1
24718,Male,FALSE,4,Not Graduate,FALSE,22512,29784,50000,180,1,OCR,0
24719,Female,FALSE,3,Not Graduate,FALSE,11522,,30000,300,1,RCR,1
24720,Female,FALSE,2,Not Graduate,FALSE,85571,1414,50000,180,1,RCR,1
24721,Male,FALSE,2,Not Graduate,TRUE,53970,,60000,240,1,CCR,1
24722,Male,TRUE,4,Not Graduate,TRUE,96812,43998,20000,60,1,RCR,0
24723,Female,TRUE,3,Not Graduate,TRUE,12956,5376,10000,180,1,CCR,1
24724,Male,FALSE,4,Graduate,FALSE,27233,38251,60000,120,1,RCR,1
24725,Male,FALSE,0,Not Graduate,FALSE,84558,15657,40000,60,1,CCR,1
24726,Male,FALSE,0,Graduate,TRUE,71231,38072,40000,180,1,OCR,1
24727,Male,TRUE,0,Not Graduate,TRUE,68814,38136,10000,60,0,OCR,0
24728,Male,FALSE,2,Graduate,FALSE,46154,45705,30000,60,0,OCR,1
24729,Male,FALSE,1,Graduate,FALSE,57946,23950,40000,360,0,OCR,1
24730,Female,FALSE,4,,TRUE,12327,33369,50000,300,1,CCR,1
24731,Male,FALSE,2,Not Graduate,TRUE,89035,28127,10000,360,1,OCR,1
24732,Male,TRUE,4,Not Graduate,FALSE,93579,18295,40000,60,1,RCR,1
24733,Male,TRUE,2,Not Graduate,TRUE,92455,33974,30000,300,0,CCR,0
24734,Male,TRUE,1,Graduate,FALSE,33155,47344,20000,180,0,RCR,1
24735,Male,,0,,TRUE,92952,,10000,360,1,RCR,0
24736,,FALSE,4,Not Graduate,TRUE,88412,11714,10000,300,1,OCR,1
24737,Female,FALSE,0,Not Graduate,TRUE,31077,43759,60000,60,0,OCR,1
24738,Female,TRUE,3,Not Graduate,TRUE,69962,40327,10000,120,1,OCR,1
24739,Female,FALSE,1,,TRUE,98593,34315,50000,240,1,OCR,0
24740,Male,FALSE,0,Not Graduate,FALSE,80177,14497,60000,360,0,CCR,0
24741,Male,FALSE,1,,TRUE,62085,34653,20000,180,1,OCR,0
24742,Female,FALSE,4,Graduate,TRUE,42234,43195,50000,360,0,OCR,1
24743,Female,TRUE,0,Not Graduate,TRUE,92982,17833,60000,120,0,OCR,1
24744,Female,FALSE,4,Not Graduate,TRUE,93471,41594,40000,60,0,OCR,1
24745,Female,FALSE,0,Not Graduate,TRUE,86770,30651,30000,360,0,OCR,1
24746,Female,TRUE,3,Not Graduate,TRUE,50139,9648,60000,120,0,CCR,0
24747,Female,FALSE,3,Graduate,FALSE,65907,13511,60000,240,1,CCR,1
24748,Male,TRUE,4,Graduate,FALSE,44020,46346,30000,120,1,CCR,0
24749,Male,FALSE,0,Graduate,FALSE,69831,9067,60000,180,1,CCR,0
24750,Female,TRUE,3,Not Graduate,TRUE,13428,31698,20000,180,1,OCR,1
24751,Female,TRUE,3,Graduate,FALSE,28205,28230,10000,300,1,OCR,1
24752,Male,TRUE,3,Graduate,TRUE,22281,,60000,360,1,CCR,1
24753,Female,TRUE,2,Not Graduate,FALSE,37860,33592,20000,300,0,OCR,0
24754,Male,TRUE,4,Not Graduate,TRUE,89628,3797,20000,240,1,CCR,1
24755,Male,TRUE,2,Not Graduate,FALSE,34518,34368,40000,300,1,OCR,0
24756,,TRUE,3,Not Graduate,FALSE,25923,2972,10000,240,1,OCR,1
24757,Male,FALSE,4,Not Graduate,TRUE,11937,27549,30000,60,1,OCR,1
24758,Male,FALSE,1,Not Graduate,FALSE,2033,49259,40000,360,1,OCR,0
24759,Male,TRUE,0,Not Graduate,FALSE,28818,12503,40000,360,0,RCR,0
24760,Male,TRUE,2,Not Graduate,FALSE,88785,20143,40000,120,1,RCR,1
24761,Male,FALSE,2,Graduate,TRUE,69200,39962,10000,180,1,RCR,1
24762,Male,FALSE,1,Graduate,TRUE,62925,32616,10000,180,1,CCR,1
24763,Male,FALSE,2,Not Graduate,TRUE,11183,,20000,240,1,RCR,1
24764,Male,FALSE,2,Not Graduate,FALSE,43054,15488,20000,240,1,OCR,1
24765,Female,TRUE,1,Not Graduate,TRUE,40904,31618,40000,60,0,RCR,0
24766,Female,TRUE,3,Not Graduate,TRUE,95170,8151,60000,180,0,OCR,1
24767,Male,TRUE,0,Not Graduate,FALSE,98970,22829,10000,60,1,OCR,0
24768,Female,FALSE,1,Not Graduate,FALSE,73227,40375,40000,180,1,CCR,1
24769,,TRUE,2,Not Graduate,TRUE,95355,8928,50000,60,1,OCR,1
24770,Male,FALSE,0,Not Graduate,TRUE,77522,37748,40000,60,1,OCR,1
24771,Male,FALSE,4,Not Graduate,TRUE,20934,25124,60000,300,1,OCR,0
24772,Female,TRUE,3,,TRUE,14661,30870,50000,60,1,RCR,1
24773,Male,TRUE,4,Graduate,TRUE,31404,17565,20000,300,0,CCR,1
24774,Male,TRUE,1,Not Graduate,FALSE,30897,7413,50000,240,0,RCR,0
24775,Female,FALSE,2,Graduate,FALSE,4719,40995,20000,240,1,OCR,0
24776,Male,TRUE,1,Not Graduate,TRUE,53029,32583,10000,360,0,OCR,1
24777,,TRUE,4,,FALSE,49468,,30000,60,1,OCR,1
24778,Male,TRUE,3,Graduate,TRUE,76092,21790,60000,120,0,CCR,0
24779,Male,FALSE,0,Graduate,FALSE,69524,6085,50000,360,1,RCR,0
24780,Male,TRUE,2,Not Graduate,FALSE,46956,11765,60000,180,1,OCR,0
24781,Male,FALSE,4,Not Graduate,FALSE,46904,26713,60000,300,0,RCR,0
24782,Male,TRUE,0,Graduate,TRUE,49787,9431,30000,60,1,RCR,1
24783,Male,FALSE,0,Graduate,TRUE,46081,,60000,180,1,CCR,1
24784,Female,FALSE,3,Not Graduate,TRUE,41695,12863,60000,360,0,OCR,1
24785,Male,FALSE,1,Graduate,FALSE,57861,33250,30000,240,1,OCR,0
24786,Male,FALSE,3,Not Graduate,TRUE,69366,,20000,240,0,RCR,1
24787,Male,FALSE,3,Not Graduate,FALSE,43374,35066,50000,180,1,CCR,1
24788,Male,FALSE,4,Graduate,TRUE,61475,,40000,240,1,OCR,1
24789,Female,FALSE,1,Not Graduate,FALSE,77164,15849,50000,120,0,OCR,1
24790,Male,FALSE,3,Not Graduate,FALSE,40375,36829,10000,240,0,RCR,0
24791,Male,TRUE,3,Not Graduate,TRUE,99020,26394,10000,180,1,CCR,1
24792,Male,FALSE,3,Not Graduate,FALSE,49977,6456,40000,240,1,CCR,1
24793,Male,TRUE,1,Graduate,TRUE,33564,26186,60000,360,1,CCR,1
24794,Male,FALSE,3,Graduate,FALSE,58822,45533,50000,240,0,CCR,1
24795,Male,FALSE,3,Not Graduate,TRUE,46651,4322,40000,180,1,RCR,0
24796,Male,TRUE,0,Not Graduate,FALSE,76678,35845,30000,180,0,OCR,0
24797,Male,FALSE,2,Not Graduate,TRUE,32825,46546,60000,180,1,RCR,1
24798,Male,TRUE,4,Graduate,TRUE,55461,20311,20000,60,1,CCR,1
24799,Female,TRUE,3,Not Graduate,FALSE,15662,49630,40000,180,0,CCR,1
24800,Female,TRUE,1,Not Graduate,TRUE,9604,24457,20000,60,0,OCR,1
24801,Male,TRUE,4,Graduate,FALSE,54558,8099,20000,60,0,RCR,0
24802,Male,TRUE,3,Graduate,FALSE,74641,15151,40000,240,1,OCR,0
24803,Male,TRUE,4,Graduate,TRUE,94080,13760,60000,120,1,OCR,1
24804,Male,FALSE,1,Graduate,TRUE,94202,27257,60000,300,0,OCR,1
24805,Male,FALSE,0,Graduate,TRUE,95176,37306,50000,300,0,RCR,1
24806,Male,TRUE,3,Not Graduate,TRUE,31826,,40000,120,1,RCR,1
24807,Male,TRUE,3,Not Graduate,TRUE,72020,13260,10000,60,0,OCR,1
24808,Male,TRUE,2,Graduate,TRUE,36160,4996,10000,240,1,OCR,1
24809,Male,FALSE,2,Graduate,TRUE,80109,6748,20000,180,1,CCR,0
24810,Male,TRUE,3,Not Graduate,TRUE,62399,34745,40000,360,1,CCR,0
24811,Male,FALSE,3,Graduate,FALSE,29556,17618,30000,300,0,OCR,1
24812,Male,FALSE,4,Graduate,FALSE,17310,30981,20000,360,1,OCR,1
24813,Male,TRUE,4,Not Graduate,TRUE,67038,45493,50000,240,0,OCR,0
24814,Male,TRUE,1,Not Graduate,TRUE,41230,30933,30000,120,1,RCR,1
24815,Male,,1,Not Graduate,TRUE,74501,15057,50000,360,1,OCR,1
24816,Male,TRUE,4,Graduate,FALSE,48940,18095,60000,120,1,CCR,1
24817,Female,TRUE,4,Not Graduate,FALSE,14081,38519,20000,240,1,CCR,0
24818,Male,FALSE,3,Not Graduate,FALSE,12526,14705,40000,120,0,OCR,1
24819,Female,TRUE,4,Graduate,FALSE,50020,3159,20000,60,1,OCR,1
24820,Male,FALSE,3,Not Graduate,FALSE,97940,,60000,60,1,CCR,1
24821,Female,FALSE,2,Not Graduate,TRUE,38962,8111,40000,240,1,OCR,1
24822,Female,FALSE,2,Graduate,TRUE,41767,45671,40000,300,1,OCR,0
24823,Female,FALSE,3,Not Graduate,TRUE,11421,18112,10000,120,1,OCR,1
24824,Male,TRUE,3,Graduate,TRUE,13937,30725,60000,180,1,CCR,1
24825,Male,FALSE,3,Not Graduate,FALSE,44617,27627,10000,60,1,OCR,0
24826,Male,,4,Not Graduate,FALSE,27953,7468,20000,360,0,OCR,0
24827,Male,FALSE,4,Not Graduate,TRUE,90908,1412,30000,240,1,CCR,1
24828,Male,TRUE,3,Not Graduate,TRUE,85703,28517,30000,60,0,CCR,0
24829,Male,FALSE,0,Graduate,TRUE,73707,1974,50000,240,1,RCR,1
24830,Male,TRUE,0,Not Graduate,FALSE,79363,16848,40000,120,0,OCR,0
24831,Female,FALSE,0,Not Graduate,TRUE,52789,12413,60000,360,1,OCR,1
24832,Male,TRUE,1,,TRUE,35778,12037,30000,180,1,CCR,0
24833,Male,FALSE,4,Not Graduate,TRUE,73573,32497,60000,300,0,CCR,1
24834,Male,FALSE,3,Not Graduate,TRUE,81958,46857,50000,120,1,OCR,0
24835,Female,FALSE,4,Not Graduate,FALSE,2290,2372,50000,120,1,OCR,1
24836,Female,FALSE,4,Not Graduate,FALSE,52586,42400,20000,300,1,CCR,1
24837,Male,TRUE,4,Not Graduate,TRUE,39120,18398,10000,360,0,OCR,1
24838,Female,FALSE,3,Not Graduate,FALSE,8286,28093,30000,60,1,RCR,1
24839,Female,FALSE,2,Not Graduate,TRUE,18695,21032,30000,240,0,RCR,1
24840,Male,TRUE,0,Graduate,FALSE,30950,39395,30000,300,0,OCR,1
24841,Male,FALSE,4,,TRUE,43250,49707,20000,360,0,RCR,0
24842,Male,TRUE,1,Not Graduate,TRUE,84710,1211,30000,180,0,RCR,0
24843,Male,TRUE,1,Not Graduate,TRUE,61925,44463,10000,60,1,OCR,1
24844,Male,TRUE,2,Graduate,FALSE,13948,22786,50000,300,0,OCR,1
24845,Male,TRUE,4,Not Graduate,FALSE,1210,30981,40000,240,0,CCR,0
24846,Female,TRUE,0,Graduate,TRUE,17211,5914,20000,240,1,CCR,1
24847,Male,FALSE,1,Not Graduate,FALSE,66617,28967,60000,60,1,RCR,1
24848,Male,FALSE,1,Not Graduate,TRUE,64461,25299,20000,180,1,OCR,0
24849,Male,FALSE,1,Not Graduate,TRUE,86998,1970,30000,240,1,CCR,0
24850,Male,FALSE,3,Not Graduate,TRUE,17208,32741,40000,360,0,CCR,1
24851,Female,TRUE,1,Not Graduate,FALSE,46119,5619,50000,180,0,OCR,1
24852,Female,FALSE,2,Not Graduate,FALSE,17957,36613,10000,240,0,OCR,1
24853,Male,FALSE,2,Not Graduate,TRUE,60594,23806,20000,360,1,OCR,1
24854,Male,TRUE,3,Graduate,TRUE,65209,,60000,120,1,RCR,0
24855,Male,FALSE,3,Graduate,TRUE,10712,,30000,60,0,RCR,1
24856,Male,FALSE,0,Not Graduate,TRUE,94460,38040,40000,60,1,CCR,0
24857,Female,FALSE,1,Not Graduate,TRUE,65801,44363,50000,180,1,CCR,0
24858,Male,TRUE,4,Not Graduate,FALSE,44504,,10000,240,0,CCR,1
24859,Male,FALSE,4,Not Graduate,FALSE,87824,5004,10000,240,0,CCR,1
24860,Male,TRUE,0,Not Graduate,TRUE,39291,4828,40000,300,0,OCR,1
24861,Male,FALSE,4,Graduate,FALSE,9019,,40000,360,0,OCR,1
24862,Female,TRUE,3,Not Graduate,FALSE,97631,3002,10000,180,1,OCR,1
24863,Female,TRUE,2,Not Graduate,FALSE,76394,6075,30000,180,0,OCR,1
24864,Female,TRUE,4,Graduate,FALSE,84159,3179,60000,240,1,RCR,1
24865,Female,,3,Not Graduate,TRUE,24698,24503,10000,360,1,OCR,1
24866,Female,,2,Not Graduate,TRUE,6036,23168,40000,60,0,OCR,0
24867,Female,TRUE,4,Graduate,TRUE,82589,28721,60000,60,1,OCR,1
24868,Male,TRUE,2,Not Graduate,TRUE,74801,4686,50000,180,0,OCR,1
24869,Male,FALSE,2,Graduate,FALSE,6688,48116,10000,120,1,CCR,1
24870,Male,TRUE,0,Not Graduate,FALSE,93336,20555,40000,300,1,CCR,1
24871,Female,TRUE,2,Not Graduate,TRUE,18909,41361,30000,120,0,OCR,1
24872,Male,TRUE,1,Not Graduate,FALSE,50714,1114,30000,360,1,OCR,1
24873,Male,TRUE,2,Graduate,TRUE,28423,9593,40000,240,1,OCR,0
24874,Male,TRUE,2,Not Graduate,TRUE,92155,18061,40000,300,0,RCR,1
24875,Male,TRUE,0,Not Graduate,TRUE,28820,36962,50000,120,1,OCR,1
24876,Female,TRUE,0,Graduate,TRUE,92949,28332,10000,60,0,OCR,1
24877,Male,FALSE,3,Not Graduate,TRUE,28323,29863,40000,180,1,OCR,0
24878,Female,TRUE,3,Not Graduate,FALSE,53814,11117,60000,240,1,OCR,0
24879,Female,TRUE,2,Not Graduate,TRUE,55248,22712,60000,240,1,CCR,0
24880,Male,TRUE,4,Graduate,TRUE,38124,32829,50000,300,0,OCR,0
24881,Female,TRUE,0,Not Graduate,TRUE,66106,15294,30000,120,0,RCR,1
24882,Female,FALSE,1,Not Graduate,TRUE,59446,27041,30000,240,1,RCR,1
24883,Male,FALSE,0,Not Graduate,TRUE,2023,2880,30000,120,1,OCR,0
24884,Male,TRUE,0,Not Graduate,FALSE,84810,32966,50000,360,1,OCR,1
24885,Male,TRUE,3,Graduate,FALSE,31735,14211,20000,180,1,OCR,0
24886,Female,FALSE,4,Graduate,TRUE,53419,43387,10000,120,1,CCR,0
24887,Male,FALSE,2,Not Graduate,TRUE,83130,13467,40000,240,1,OCR,1
24888,Male,TRUE,1,Not Graduate,TRUE,62485,6245,60000,240,1,CCR,1
24889,Male,TRUE,0,Graduate,FALSE,58966,41364,10000,240,1,CCR,1
24890,Female,FALSE,4,Graduate,TRUE,92075,8789,10000,360,1,OCR,1
24891,Male,FALSE,4,Not Graduate,TRUE,41017,47906,40000,300,1,CCR,1
24892,Male,FALSE,2,Not Graduate,FALSE,41033,16443,20000,360,0,CCR,1
24893,Female,TRUE,0,Not Graduate,FALSE,17677,43143,50000,360,1,OCR,1
24894,Female,FALSE,4,Graduate,TRUE,65684,32315,10000,360,1,OCR,0
24895,Male,TRUE,2,Graduate,TRUE,41544,3491,50000,180,1,OCR,0
24896,Male,FALSE,2,Not Graduate,TRUE,78755,40713,10000,180,1,OCR,1
24897,Male,FALSE,3,Not Graduate,TRUE,87816,9817,50000,120,0,OCR,1
24898,Female,TRUE,1,Graduate,FALSE,35580,20570,30000,120,1,OCR,0
24899,Male,FALSE,3,Graduate,TRUE,30008,7855,40000,180,0,OCR,0
24900,Female,TRUE,4,Not Graduate,FALSE,68324,26940,60000,360,0,OCR,1
24901,Male,TRUE,2,Not Graduate,TRUE,6491,46356,20000,60,0,RCR,0
24902,Female,FALSE,4,Not Graduate,TRUE,18247,22683,20000,360,0,CCR,1
24903,Female,FALSE,2,Not Graduate,FALSE,6988,16468,60000,300,1,OCR,1
24904,Male,TRUE,1,Graduate,TRUE,51445,11163,30000,120,0,OCR,0
24905,Male,TRUE,3,Not Graduate,TRUE,84459,34862,40000,360,1,OCR,0
24906,Male,FALSE,3,Graduate,FALSE,38354,19903,50000,240,0,OCR,1
24907,Male,TRUE,2,Not Graduate,TRUE,94606,24766,40000,180,1,OCR,1
24908,Male,TRUE,0,Not Graduate,FALSE,60565,43359,40000,240,0,OCR,0
24909,Male,TRUE,0,Not Graduate,TRUE,70342,5847,50000,300,1,OCR,1
24910,Male,FALSE,2,Graduate,FALSE,1628,42709,50000,180,1,OCR,1
24911,Male,TRUE,4,Graduate,TRUE,60679,28285,60000,180,0,RCR,1
24912,Male,TRUE,2,Not Graduate,TRUE,83289,16988,30000,180,1,CCR,1
24913,Male,FALSE,3,Not Graduate,TRUE,52416,,60000,180,0,OCR,1
24914,Male,FALSE,0,Not Graduate,TRUE,62312,31876,60000,300,1,CCR,0
24915,Male,FALSE,3,Graduate,TRUE,60918,10395,20000,180,1,OCR,0
24916,Male,TRUE,0,Graduate,TRUE,27458,44526,60000,120,1,CCR,1
24917,Female,FALSE,4,Not Graduate,TRUE,53764,21642,30000,300,1,OCR,1
24918,Male,,1,Not Graduate,TRUE,14180,4778,60000,240,1,CCR,1
24919,Male,FALSE,2,Not Graduate,TRUE,25132,6791,60000,240,1,RCR,1
24920,Male,TRUE,1,Not Graduate,FALSE,97005,18762,20000,60,1,OCR,0
24921,,FALSE,1,Graduate,TRUE,39547,23784,50000,360,0,RCR,1
24922,Male,FALSE,2,Not Graduate,FALSE,5123,1169,40000,300,1,OCR,0
24923,Male,TRUE,2,Graduate,TRUE,81194,38216,30000,240,1,RCR,1
24924,Male,FALSE,3,Not Graduate,TRUE,39788,27003,20000,240,1,OCR,0
24925,Male,FALSE,1,Not Graduate,FALSE,12808,34445,60000,120,1,CCR,1
24926,Male,TRUE,2,Not Graduate,TRUE,1523,30454,60000,300,1,RCR,0
24927,Male,TRUE,4,Not Graduate,TRUE,67389,15817,30000,60,1,CCR,1
24928,Female,TRUE,1,Graduate,FALSE,33811,31502,30000,60,0,OCR,1
24929,Male,TRUE,3,Not Graduate,TRUE,82174,23562,10000,120,1,OCR,1
24930,Male,TRUE,1,Not Graduate,TRUE,70486,8464,60000,360,1,OCR,1
24931,Male,TRUE,3,Not Graduate,TRUE,39104,33554,10000,60,1,CCR,0
24932,Male,TRUE,1,Not Graduate,TRUE,71509,28545,10000,300,1,CCR,0
24933,Female,TRUE,3,Not Graduate,TRUE,13349,30562,60000,60,1,CCR,1
24934,Female,FALSE,1,Not Graduate,TRUE,63330,8997,20000,180,0,RCR,1
24935,Male,TRUE,0,Graduate,FALSE,47678,16297,40000,240,1,CCR,1
24936,Female,FALSE,2,Not Graduate,TRUE,22270,25258,40000,180,1,OCR,0
24937,Male,FALSE,3,,TRUE,64160,43365,60000,360,0,CCR,1
24938,Male,TRUE,4,Not Graduate,FALSE,56550,40346,20000,300,0,CCR,1
24939,Male,TRUE,2,,TRUE,8706,23993,50000,60,1,RCR,1
24940,Male,TRUE,1,Not Graduate,FALSE,1879,24245,40000,300,1,OCR,1
24941,Female,TRUE,2,,FALSE,49392,49699,20000,240,1,RCR,0
24942,Female,FALSE,0,Not Graduate,TRUE,87294,,20000,360,1,OCR,1
24943,Female,TRUE,4,Graduate,TRUE,62641,26974,10000,60,1,RCR,0
24944,Male,TRUE,0,Graduate,TRUE,14229,45782,20000,360,1,CCR,1
24945,Male,FALSE,1,Not Graduate,TRUE,39537,,40000,180,1,OCR,1
24946,Male,TRUE,0,Not Graduate,FALSE,27380,35042,40000,180,0,OCR,0
24947,Male,FALSE,4,Graduate,FALSE,11048,31829,10000,360,0,OCR,0
24948,Male,,4,Graduate,FALSE,95551,24913,20000,360,1,OCR,1
24949,Male,FALSE,1,Not Graduate,TRUE,89831,45534,60000,180,0,CCR,1
24950,Male,TRUE,0,Graduate,FALSE,30331,20729,10000,60,0,RCR,0
24951,Male,FALSE,2,Graduate,FALSE,45640,40324,20000,180,0,CCR,0
24952,Female,TRUE,3,Not Graduate,TRUE,90843,19647,10000,360,1,OCR,1
24953,Male,FALSE,2,Graduate,FALSE,83025,31972,40000,360,1,CCR,1
24954,Male,FALSE,3,Not Graduate,FALSE,11134,10127,20000,240,0,OCR,0
24955,Male,FALSE,2,Not Graduate,TRUE,44801,11269,30000,360,0,CCR,1
24956,Female,TRUE,4,Graduate,FALSE,62141,29061,50000,240,1,RCR,0
24957,Male,TRUE,3,Not Graduate,TRUE,61267,,20000,180,1,OCR,1
24958,Male,FALSE,1,Not Graduate,FALSE,89278,42651,60000,180,1,OCR,0
24959,Male,TRUE,0,Graduate,TRUE,67824,35215,30000,60,0,RCR,1
24960,Male,FALSE,4,Graduate,FALSE,62361,10584,20000,240,1,OCR,1
24961,Male,TRUE,2,Graduate,TRUE,88705,7540,10000,120,0,OCR,1
24962,Male,FALSE,3,Not Graduate,FALSE,44555,45915,40000,180,1,CCR,1
24963,Female,TRUE,2,Not Graduate,TRUE,88784,41124,20000,240,0,OCR,1
24964,Male,FALSE,3,Not Graduate,FALSE,21915,36074,10000,120,0,OCR,1
24965,Male,TRUE,2,Not Graduate,TRUE,39979,42663,10000,60,1,OCR,0
24966,Female,FALSE,1,Graduate,TRUE,4479,46258,20000,240,1,OCR,1
24967,Female,TRUE,4,Not Graduate,FALSE,81880,,20000,240,0,RCR,0
24968,Male,TRUE,3,Graduate,TRUE,47299,42040,50000,300,0,RCR,1
24969,Female,TRUE,3,Graduate,TRUE,32445,,30000,240,1,RCR,0
