id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1385,Male,disloyal Customer,54,Business travel,Business,173,2,2,2,1,4,2,4,4,5,3,4,3,4,4,5,8.0,0
1386,Female,disloyal Customer,54,Business travel,Business,991,3,2,2,4,4,3,3,4,3,4,4,3,5,4,8,3.0,1
1387,Male,Loyal Customer,51,Personal Travel,Eco,1024,1,5,1,1,2,1,2,2,3,5,3,4,1,2,0,5.0,0
1388,Male,Loyal Customer,29,Personal Travel,Eco,2556,1,5,1,1,4,1,4,4,2,1,3,3,3,4,4,0.0,0
1389,Female,disloyal Customer,22,Business travel,Eco,912,3,3,3,4,3,3,3,3,1,2,4,2,4,3,0,0.0,0
1390,Female,Loyal Customer,28,Business travel,Eco,868,3,1,1,1,3,3,3,3,4,5,4,1,3,3,0,0.0,0
1391,Male,Loyal Customer,38,Business travel,Business,3904,1,1,1,1,3,5,5,4,4,4,4,4,4,4,0,0.0,1
1392,Female,Loyal Customer,48,Business travel,Business,507,4,4,4,4,3,4,5,4,4,4,4,4,4,4,0,0.0,1
1393,Male,Loyal Customer,40,Business travel,Business,580,1,1,1,1,3,4,4,4,4,4,4,3,4,3,6,0.0,1
1394,Male,Loyal Customer,43,Business travel,Business,3802,3,3,3,3,4,4,4,5,5,5,5,5,5,4,0,0.0,1
1395,Male,Loyal Customer,30,Business travel,Eco,247,3,2,3,2,3,3,3,3,1,3,4,3,4,3,0,0.0,0
1396,Female,Loyal Customer,43,Business travel,Business,1608,4,4,4,4,3,4,5,4,4,4,4,3,4,5,0,2.0,1
1397,Female,Loyal Customer,65,Business travel,Eco,280,1,4,4,4,1,2,2,4,5,3,3,2,2,2,200,183.0,0
1398,Male,disloyal Customer,27,Business travel,Eco,667,2,3,2,2,5,2,5,5,4,5,2,3,3,5,0,0.0,0
1399,Female,Loyal Customer,51,Business travel,Eco,430,5,4,4,4,5,1,1,5,5,5,5,1,5,3,5,8.0,1
1400,Male,Loyal Customer,60,Business travel,Business,254,0,0,0,1,5,3,3,3,3,3,3,2,3,4,0,22.0,1
1401,Male,disloyal Customer,38,Business travel,Business,606,3,3,3,3,3,3,3,3,4,4,4,3,5,3,0,0.0,0
1402,Female,disloyal Customer,37,Business travel,Eco,950,2,2,2,4,1,2,1,1,4,4,2,1,5,1,0,0.0,0
1403,Female,Loyal Customer,55,Business travel,Business,2065,1,1,1,1,3,4,4,4,4,4,4,3,4,5,0,0.0,1
1404,Female,Loyal Customer,20,Business travel,Eco,1504,5,4,4,4,5,5,5,5,2,4,1,4,1,5,0,0.0,1
1405,Female,Loyal Customer,55,Business travel,Business,345,3,3,3,3,3,5,4,4,4,4,4,4,4,3,0,0.0,1
1406,Female,Loyal Customer,40,Personal Travel,Eco,351,2,5,2,3,2,2,2,2,3,2,5,5,4,2,0,0.0,0
1407,Male,Loyal Customer,11,Personal Travel,Eco,1744,4,3,4,3,2,4,2,2,4,5,2,2,3,2,33,27.0,1
1408,Female,Loyal Customer,58,Business travel,Eco,727,2,3,3,3,5,3,4,2,2,2,2,2,2,3,0,0.0,0
1409,Female,disloyal Customer,26,Business travel,Eco,391,2,0,2,4,3,2,1,3,5,4,3,5,3,3,1,0.0,0
1410,Male,Loyal Customer,47,Business travel,Business,2367,2,5,3,5,3,4,3,2,2,2,2,3,2,4,0,0.0,0
1411,Female,Loyal Customer,40,Personal Travel,Eco,89,4,4,4,4,2,4,2,2,3,2,5,3,4,2,0,0.0,0
1412,Female,Loyal Customer,55,Business travel,Business,883,2,4,4,4,3,3,4,2,2,2,2,1,2,3,0,0.0,0
1413,Male,Loyal Customer,55,Business travel,Eco Plus,402,5,4,4,4,4,5,4,4,2,4,5,3,3,4,0,6.0,1
1414,Male,Loyal Customer,24,Personal Travel,Eco,500,4,3,4,3,1,4,1,1,2,1,4,2,3,1,0,0.0,0
1415,Male,Loyal Customer,23,Business travel,Business,236,2,2,2,2,2,2,2,2,1,3,3,1,4,2,7,0.0,0
1416,Female,Loyal Customer,55,Business travel,Business,1586,1,1,1,1,3,4,4,4,4,4,4,4,4,3,0,0.0,1
1417,Female,Loyal Customer,23,Personal Travel,Eco,628,1,5,1,4,1,1,1,1,5,5,4,4,5,1,0,29.0,0
1418,Male,Loyal Customer,30,Business travel,Business,1726,3,5,4,5,3,3,3,3,1,5,3,2,4,3,52,83.0,0
1419,Female,Loyal Customer,23,Personal Travel,Eco Plus,1372,3,5,3,1,1,3,1,1,3,2,3,4,5,1,0,0.0,0
1420,Female,Loyal Customer,41,Personal Travel,Eco,1005,3,5,3,2,4,3,4,4,5,4,5,4,5,4,9,0.0,0
1421,Male,Loyal Customer,11,Personal Travel,Eco,631,2,3,2,1,5,2,5,5,4,2,4,4,2,5,0,0.0,0
1422,Female,Loyal Customer,24,Business travel,Business,1919,1,1,4,1,5,5,5,5,5,5,4,3,4,5,0,0.0,1
1423,Female,Loyal Customer,44,Business travel,Business,3471,3,3,3,3,5,5,5,5,5,5,5,5,5,4,0,0.0,1
1424,Male,disloyal Customer,23,Business travel,Eco,152,1,3,1,3,5,1,5,5,2,2,4,4,3,5,84,84.0,0
1425,Female,disloyal Customer,26,Business travel,Business,526,0,0,0,2,2,0,2,2,3,2,5,5,5,2,0,0.0,1
1426,Male,Loyal Customer,47,Business travel,Business,837,5,5,5,5,5,5,4,5,5,5,5,4,5,5,0,0.0,1
1427,Male,Loyal Customer,43,Business travel,Business,1346,4,4,4,4,2,4,5,4,4,4,4,5,4,3,0,0.0,1
1428,Male,Loyal Customer,26,Business travel,Business,692,2,3,2,2,4,4,4,4,1,4,1,4,4,4,1,0.0,1
1429,Male,Loyal Customer,29,Business travel,Business,937,4,3,4,4,5,5,5,5,1,4,2,3,2,5,0,41.0,1
1430,Male,Loyal Customer,53,Business travel,Business,1635,3,2,2,2,4,2,3,3,3,3,3,1,3,2,0,0.0,0
1431,Female,Loyal Customer,49,Personal Travel,Eco,843,2,4,1,3,2,3,4,3,3,1,3,1,3,4,18,8.0,0
1432,Female,Loyal Customer,42,Business travel,Business,2773,2,2,2,2,5,4,5,5,5,5,5,4,5,4,0,0.0,1
1433,Female,Loyal Customer,28,Personal Travel,Eco Plus,542,4,2,4,3,3,4,3,3,4,2,3,2,3,3,0,0.0,1
1434,Female,Loyal Customer,30,Personal Travel,Eco,369,2,2,2,3,5,2,5,5,3,1,3,4,4,5,76,81.0,0
1435,Female,Loyal Customer,53,Business travel,Business,1438,3,5,5,5,5,3,3,3,3,3,3,3,3,1,0,30.0,0
1436,Male,Loyal Customer,18,Personal Travel,Eco,1407,1,4,1,3,1,1,1,1,3,4,5,3,5,1,34,50.0,0
1437,Female,Loyal Customer,27,Personal Travel,Eco,373,2,1,5,2,4,5,3,4,1,5,2,2,3,4,57,57.0,0
1438,Male,Loyal Customer,30,Business travel,Business,1940,0,0,0,5,1,1,1,1,5,4,2,5,3,1,0,10.0,1
1439,Male,Loyal Customer,52,Personal Travel,Eco,376,2,4,4,4,3,4,3,3,4,2,5,3,5,3,4,0.0,0
1440,Male,Loyal Customer,53,Business travel,Business,1754,1,5,1,1,1,1,1,3,2,4,3,1,2,1,199,188.0,0
1441,Male,Loyal Customer,30,Business travel,Business,1635,0,0,0,4,5,5,5,5,3,4,5,4,5,5,16,11.0,1
1442,Male,Loyal Customer,65,Personal Travel,Business,817,3,5,3,1,5,5,4,4,4,3,4,4,4,5,0,3.0,0
1443,Male,Loyal Customer,38,Business travel,Business,3463,5,5,5,5,1,4,5,5,5,5,5,2,5,2,0,0.0,1
1444,Female,Loyal Customer,53,Business travel,Business,1411,2,2,2,2,2,5,5,4,4,5,4,3,4,4,0,0.0,1
1445,Male,Loyal Customer,33,Business travel,Business,491,2,2,2,2,4,4,4,4,4,3,5,5,4,4,92,83.0,1
1446,Male,Loyal Customer,14,Personal Travel,Eco,1162,2,5,2,2,4,2,4,4,5,4,5,3,5,4,19,16.0,0
1447,Female,Loyal Customer,15,Personal Travel,Business,647,3,3,3,3,5,3,5,5,4,3,3,4,4,5,3,5.0,0
1448,Male,Loyal Customer,21,Personal Travel,Eco,507,3,2,3,3,3,3,3,3,4,2,4,3,4,3,0,0.0,0
1449,Female,Loyal Customer,28,Business travel,Business,480,5,2,5,5,5,5,5,5,3,3,4,4,5,5,2,0.0,1
1450,Female,Loyal Customer,56,Business travel,Business,2052,2,2,2,2,3,4,5,3,3,2,3,5,3,4,15,10.0,1
1451,Male,Loyal Customer,58,Business travel,Business,2342,2,2,2,2,2,5,4,4,4,4,4,5,4,5,44,21.0,1
1452,Male,Loyal Customer,36,Business travel,Business,679,4,1,4,1,5,2,3,4,4,4,4,3,4,1,0,7.0,0
1453,Male,Loyal Customer,68,Personal Travel,Business,255,2,5,2,5,4,3,4,5,5,2,5,3,5,2,5,1.0,0
1454,Female,disloyal Customer,40,Business travel,Business,883,3,4,4,2,4,4,4,4,2,4,3,4,3,4,16,9.0,0
1455,Male,Loyal Customer,35,Business travel,Business,3659,1,4,3,4,4,3,3,1,1,1,1,3,1,4,46,32.0,0
1456,Male,Loyal Customer,36,Business travel,Business,764,3,3,3,3,3,4,3,3,3,3,3,2,3,2,13,15.0,0
1457,Female,Loyal Customer,27,Business travel,Business,204,1,1,1,1,5,5,3,5,4,2,2,3,5,5,0,0.0,1
1458,Male,Loyal Customer,47,Personal Travel,Business,319,1,3,1,3,2,3,3,1,1,1,1,1,1,4,56,59.0,0
1459,Male,Loyal Customer,68,Personal Travel,Eco Plus,693,4,4,4,4,3,4,1,3,4,4,4,4,5,3,24,41.0,0
1460,Female,Loyal Customer,10,Personal Travel,Eco Plus,331,4,4,4,4,2,4,2,2,3,4,4,3,5,2,43,45.0,0
1461,Male,disloyal Customer,25,Business travel,Business,1101,5,0,5,4,4,5,4,4,4,1,3,1,1,4,0,0.0,1
1462,Male,Loyal Customer,50,Business travel,Business,3836,3,5,5,5,2,4,3,3,3,3,3,3,3,2,0,6.0,0
1463,Male,Loyal Customer,38,Business travel,Eco Plus,838,5,1,1,1,5,5,5,5,3,4,2,2,3,5,0,0.0,1
1464,Male,Loyal Customer,24,Personal Travel,Business,102,3,3,3,2,1,3,1,1,5,1,3,1,5,1,0,0.0,0
1465,Male,Loyal Customer,30,Business travel,Business,526,1,1,1,1,4,4,4,4,5,4,5,5,4,4,0,0.0,1
1466,Female,Loyal Customer,52,Business travel,Business,356,5,5,5,5,3,5,5,4,4,4,4,5,4,4,0,0.0,1
1467,Male,Loyal Customer,44,Business travel,Business,2408,2,5,2,2,5,4,4,5,5,5,5,4,5,5,0,2.0,1
1468,Male,Loyal Customer,63,Business travel,Eco Plus,2422,1,1,1,1,1,1,1,4,4,4,3,1,4,1,0,0.0,0
1469,Female,Loyal Customer,47,Business travel,Business,581,3,3,3,3,2,5,5,5,5,5,5,4,5,5,34,27.0,1
1470,Male,Loyal Customer,30,Business travel,Business,399,2,2,2,2,2,2,2,2,2,1,4,1,4,2,37,37.0,0
1471,Female,Loyal Customer,58,Business travel,Business,2818,3,3,3,3,3,4,5,4,4,4,4,3,4,4,0,0.0,1
1472,Male,Loyal Customer,51,Business travel,Business,190,4,4,4,4,3,4,5,5,5,5,5,5,5,5,0,0.0,1
1473,Male,Loyal Customer,25,Personal Travel,Eco,2295,1,4,1,3,2,1,2,2,4,2,3,1,4,2,14,8.0,0
1474,Female,Loyal Customer,22,Personal Travel,Eco,356,4,4,4,4,2,4,2,2,5,2,5,4,4,2,7,0.0,0
1475,Female,Loyal Customer,60,Business travel,Eco Plus,946,2,1,1,1,5,4,3,2,2,2,2,4,2,4,0,0.0,0
1476,Male,Loyal Customer,44,Personal Travel,Eco,585,0,4,0,1,5,0,5,5,4,3,5,4,5,5,0,0.0,1
1477,Female,Loyal Customer,50,Business travel,Business,1514,1,1,1,1,2,4,4,5,5,5,5,5,5,5,0,0.0,1
1478,Male,Loyal Customer,46,Business travel,Business,2583,1,1,1,1,4,5,5,4,4,4,4,5,4,3,0,0.0,1
1479,Male,Loyal Customer,42,Business travel,Business,3222,5,5,5,5,5,5,4,4,4,5,4,5,4,4,0,0.0,1
1480,Female,Loyal Customer,63,Personal Travel,Eco,991,5,4,5,1,4,4,5,4,4,5,4,5,4,5,0,2.0,1
1481,Female,disloyal Customer,37,Business travel,Eco,589,3,1,3,3,4,3,5,4,1,5,3,1,4,4,4,0.0,0
1482,Female,Loyal Customer,14,Personal Travel,Eco,794,3,5,3,3,3,3,3,3,4,3,4,5,4,3,0,0.0,0
1483,Female,Loyal Customer,57,Business travel,Business,2586,1,1,1,1,4,5,4,4,4,4,4,5,4,4,0,0.0,1
1484,Female,Loyal Customer,76,Business travel,Business,192,5,5,5,5,2,5,3,4,4,4,5,4,4,5,0,0.0,1
1485,Female,Loyal Customer,41,Business travel,Business,442,4,4,4,4,5,4,4,5,5,5,5,3,5,3,3,0.0,1
1486,Male,Loyal Customer,48,Business travel,Business,1023,1,3,1,1,3,4,5,5,5,5,5,5,5,5,8,1.0,1
1487,Female,Loyal Customer,16,Business travel,Eco,2486,5,5,5,5,5,5,5,4,5,4,5,5,1,5,0,35.0,1
1488,Female,Loyal Customer,63,Business travel,Business,2771,2,2,2,2,3,5,5,5,5,5,5,4,5,5,2,0.0,1
1489,Female,Loyal Customer,45,Business travel,Business,1616,5,5,5,5,4,4,4,5,5,5,5,3,5,5,71,62.0,1
1490,Female,Loyal Customer,46,Business travel,Eco,1620,1,1,1,1,1,4,3,1,1,1,1,1,1,3,4,10.0,0
1491,Male,disloyal Customer,27,Business travel,Business,395,2,2,2,2,5,2,5,5,1,4,2,1,2,5,0,19.0,0
1492,Female,Loyal Customer,34,Business travel,Business,3746,1,1,3,1,3,1,4,5,5,5,5,4,5,4,0,0.0,1
1493,Male,Loyal Customer,56,Business travel,Business,2396,2,2,2,2,4,4,4,5,5,5,5,3,5,3,9,0.0,1
1494,Female,Loyal Customer,51,Business travel,Business,2212,5,5,5,5,3,2,5,4,4,4,4,5,4,3,24,37.0,1
1495,Female,Loyal Customer,8,Personal Travel,Eco,399,1,2,1,4,2,1,2,2,1,4,4,4,3,2,0,0.0,0
1496,Female,disloyal Customer,28,Business travel,Eco,1199,4,3,3,3,5,3,5,5,1,1,2,2,2,5,20,18.0,1
1497,Female,Loyal Customer,45,Business travel,Eco,748,4,5,5,5,3,1,3,4,4,4,4,4,4,4,76,71.0,1
1498,Female,Loyal Customer,40,Business travel,Business,2106,1,1,1,1,2,5,5,4,4,4,4,4,4,4,7,20.0,1
1499,Male,Loyal Customer,41,Business travel,Business,1224,2,4,4,4,2,2,2,3,1,4,3,2,1,2,146,159.0,0
1500,Male,Loyal Customer,41,Business travel,Business,356,1,1,1,1,5,4,5,4,4,4,4,5,4,5,25,20.0,1
1501,Male,Loyal Customer,49,Personal Travel,Eco,1208,2,3,2,3,1,2,2,1,2,2,4,3,4,1,78,61.0,0
1502,Male,Loyal Customer,28,Business travel,Business,3817,1,1,1,1,5,5,5,5,4,2,5,4,5,5,123,122.0,1
1503,Male,Loyal Customer,53,Business travel,Business,728,4,1,1,1,1,2,3,4,4,4,4,2,4,1,0,0.0,0
1504,Male,Loyal Customer,38,Business travel,Business,212,2,2,2,2,4,4,4,5,5,5,4,5,5,5,44,19.0,1
1505,Female,Loyal Customer,43,Business travel,Business,1744,2,2,2,2,2,3,4,3,3,4,3,3,3,4,0,0.0,1
1506,Female,Loyal Customer,14,Personal Travel,Eco,1205,3,1,3,4,4,3,4,4,4,1,3,2,3,4,5,0.0,0
1507,Female,disloyal Customer,27,Business travel,Eco,197,3,3,3,4,3,3,1,3,1,3,4,2,4,3,0,0.0,0
1508,Male,Loyal Customer,24,Business travel,Business,1747,3,1,2,2,3,3,3,3,2,2,3,1,4,3,0,0.0,0
1509,Female,Loyal Customer,19,Business travel,Eco,223,4,5,5,5,4,4,4,4,2,5,3,2,3,4,2,0.0,0
1510,Male,Loyal Customer,40,Business travel,Business,1620,1,1,1,1,4,4,4,4,4,4,4,5,4,4,14,19.0,1
1511,Male,Loyal Customer,50,Business travel,Business,2043,4,4,4,4,2,4,4,5,5,5,5,3,5,5,0,0.0,1
1512,Male,Loyal Customer,35,Business travel,Eco Plus,1389,2,3,3,3,2,2,2,2,1,1,4,1,4,2,3,0.0,0
1513,Female,Loyal Customer,30,Personal Travel,Eco,2279,1,4,1,4,4,1,4,4,5,3,4,5,4,4,54,32.0,0
1514,Female,Loyal Customer,46,Business travel,Business,1180,3,2,3,3,3,4,5,4,4,4,4,5,4,4,21,0.0,1
1515,Male,Loyal Customer,32,Business travel,Business,1737,3,2,2,2,3,3,3,3,1,4,4,1,3,3,42,,0
1516,Male,Loyal Customer,47,Business travel,Business,2288,4,4,2,4,5,5,4,4,4,4,4,3,4,4,0,0.0,1
1517,Male,Loyal Customer,49,Personal Travel,Eco,226,2,4,2,3,3,2,3,3,4,5,4,4,5,3,6,16.0,0
1518,Male,Loyal Customer,49,Business travel,Business,775,2,2,2,2,2,4,4,5,5,5,5,4,5,5,24,19.0,1
1519,Female,Loyal Customer,46,Business travel,Business,1857,1,1,1,1,2,5,4,4,4,4,4,3,4,5,2,0.0,1
1520,Male,Loyal Customer,41,Personal Travel,Eco,247,5,5,5,5,4,5,4,4,3,3,4,3,5,4,0,0.0,1
1521,Female,Loyal Customer,56,Personal Travel,Eco,1448,4,3,4,3,4,2,1,1,1,4,1,3,1,3,0,0.0,1
1522,Male,Loyal Customer,26,Personal Travel,Eco,861,1,2,1,4,1,4,4,4,5,3,3,4,1,4,158,152.0,0
1523,Female,Loyal Customer,26,Personal Travel,Eco,108,5,4,5,5,5,5,5,5,5,4,5,3,4,5,0,0.0,1
1524,Male,Loyal Customer,64,Personal Travel,Eco,825,3,4,3,1,4,3,5,4,4,5,4,5,4,4,0,0.0,0
1525,Male,Loyal Customer,13,Personal Travel,Eco,496,1,4,1,3,5,1,5,5,3,3,4,5,5,5,0,0.0,0
1526,Male,disloyal Customer,25,Business travel,Business,888,5,0,5,2,4,5,4,4,5,3,5,3,4,4,1,0.0,1
1527,Female,Loyal Customer,32,Personal Travel,Eco,337,4,4,4,3,5,4,3,5,1,4,3,4,2,5,87,73.0,0
1528,Female,Loyal Customer,53,Business travel,Business,370,2,2,2,2,5,4,5,5,5,5,5,4,5,4,19,13.0,1
1529,Male,Loyal Customer,17,Personal Travel,Eco,1184,2,4,2,1,3,2,3,3,5,3,5,4,4,3,0,0.0,0
1530,Female,Loyal Customer,27,Business travel,Business,2078,1,1,1,1,4,4,4,4,4,3,5,4,4,4,0,0.0,1
1531,Male,Loyal Customer,42,Business travel,Business,421,5,5,2,5,2,5,4,3,3,3,3,3,3,4,0,0.0,1
1532,Female,Loyal Customer,61,Personal Travel,Eco,991,1,4,1,4,1,3,3,4,4,1,4,3,4,4,14,21.0,0
1533,Male,Loyal Customer,63,Personal Travel,Eco,594,3,2,3,4,5,3,5,5,4,3,4,2,3,5,13,3.0,0
1534,Male,disloyal Customer,38,Business travel,Business,407,4,4,4,3,5,4,5,5,2,1,4,1,4,5,0,0.0,0
1535,Male,disloyal Customer,37,Business travel,Eco,159,2,3,1,3,1,4,4,4,4,4,4,4,4,4,180,217.0,0
1536,Female,Loyal Customer,43,Personal Travel,Eco,2288,5,2,5,4,4,4,4,1,1,5,1,4,1,2,30,0.0,1
1537,Female,Loyal Customer,43,Business travel,Business,1226,4,4,4,4,2,5,4,4,4,4,4,3,4,4,0,2.0,1
1538,Female,Loyal Customer,70,Personal Travel,Eco,373,2,0,4,3,1,2,2,4,4,4,4,4,4,4,0,0.0,0
1539,Female,Loyal Customer,24,Business travel,Business,2961,2,2,4,2,4,4,4,4,5,3,4,5,1,4,0,7.0,1
1540,Female,disloyal Customer,24,Business travel,Business,395,3,3,3,3,5,3,5,5,3,5,4,2,4,5,52,48.0,0
1541,Female,disloyal Customer,37,Business travel,Eco,119,3,0,3,3,1,3,1,1,2,5,4,2,1,1,0,0.0,0
1542,Male,Loyal Customer,39,Business travel,Business,2762,2,2,2,2,4,5,4,4,4,4,4,4,4,5,0,0.0,1
1543,Female,Loyal Customer,30,Business travel,Business,2295,4,4,4,4,4,4,4,4,3,2,5,3,4,4,0,0.0,1
1544,Male,Loyal Customer,46,Business travel,Business,451,1,1,1,1,5,5,4,4,4,5,4,3,4,3,35,28.0,1
1545,Male,Loyal Customer,32,Personal Travel,Eco,1616,1,2,1,2,5,1,5,5,1,4,1,4,2,5,0,0.0,0
1546,Male,Loyal Customer,47,Personal Travel,Business,319,1,3,1,3,2,3,3,1,1,1,1,1,1,4,56,59.0,0
1547,Female,disloyal Customer,38,Business travel,Eco,794,2,1,1,3,4,1,5,4,5,2,5,5,5,4,0,0.0,0
1548,Female,Loyal Customer,26,Business travel,Business,3717,2,2,4,2,4,4,4,4,5,3,4,5,4,4,13,17.0,1
1549,Female,Loyal Customer,46,Business travel,Business,2239,4,4,4,4,4,4,4,4,5,5,4,4,4,4,0,0.0,1
1550,Female,Loyal Customer,52,Business travel,Eco Plus,989,4,1,1,1,3,3,5,5,5,4,5,4,5,4,0,6.0,1
1551,Female,Loyal Customer,49,Business travel,Business,271,0,0,0,4,5,5,4,1,1,1,1,5,1,5,44,42.0,1
1552,Female,disloyal Customer,21,Business travel,Eco,1047,4,3,3,3,2,3,4,2,4,5,3,2,3,2,19,14.0,0
1553,Female,Loyal Customer,42,Business travel,Business,2075,3,3,3,3,3,2,5,4,4,4,4,3,4,1,0,0.0,1
1554,Female,disloyal Customer,42,Business travel,Eco,447,2,3,2,4,3,2,3,3,4,4,3,1,4,3,0,6.0,0
1555,Male,Loyal Customer,59,Personal Travel,Eco,2075,3,4,4,3,5,4,5,5,4,3,3,2,4,5,0,0.0,0
1556,Female,Loyal Customer,64,Personal Travel,Eco Plus,1464,1,4,1,4,3,5,5,1,1,1,1,3,1,3,16,3.0,0
1557,Male,Loyal Customer,43,Business travel,Business,2997,5,5,5,5,4,3,4,5,5,5,5,3,5,2,0,0.0,1
1558,Female,Loyal Customer,50,Business travel,Eco,1129,3,2,3,2,3,3,3,3,2,4,4,3,1,3,148,135.0,0
1559,Female,disloyal Customer,43,Business travel,Eco,641,2,2,2,3,1,2,1,1,3,3,4,3,4,1,2,23.0,0
1560,Male,Loyal Customer,42,Business travel,Business,473,1,1,3,1,2,5,5,5,5,5,5,3,5,3,3,0.0,1
1561,Female,Loyal Customer,55,Business travel,Business,3609,4,4,4,4,5,5,5,3,1,2,2,5,5,5,142,139.0,1
1562,Female,Loyal Customer,56,Business travel,Eco,493,5,1,1,1,3,2,5,5,5,5,5,2,5,2,0,0.0,1
1563,Female,Loyal Customer,53,Business travel,Eco,157,5,2,2,2,3,4,5,5,5,5,5,4,5,4,0,0.0,1
1564,Male,Loyal Customer,63,Business travel,Business,265,5,5,5,5,5,2,2,5,5,5,5,4,5,5,10,2.0,1
1565,Male,Loyal Customer,54,Business travel,Eco,591,5,3,3,3,5,5,5,5,1,1,3,4,1,5,28,26.0,1
1566,Female,Loyal Customer,23,Business travel,Business,2603,2,1,1,1,2,2,2,2,2,3,4,3,3,2,0,0.0,0
1567,Female,Loyal Customer,26,Personal Travel,Business,2677,2,1,2,2,2,3,3,1,4,2,2,3,2,3,0,0.0,0
1568,Female,Loyal Customer,10,Business travel,Eco Plus,2419,2,4,4,4,2,4,2,2,5,3,3,2,4,2,0,0.0,0
1569,Female,disloyal Customer,32,Business travel,Business,404,2,3,3,5,5,3,1,5,4,2,4,5,4,5,0,0.0,0
1570,Male,Loyal Customer,35,Personal Travel,Eco,1124,2,5,2,5,3,2,3,3,4,3,5,4,5,3,0,0.0,0
1571,Female,Loyal Customer,37,Business travel,Business,2948,3,3,3,3,4,4,4,5,5,5,4,2,5,4,0,0.0,1
1572,Male,Loyal Customer,30,Business travel,Business,2059,2,2,2,2,4,4,4,4,3,3,4,4,5,4,57,65.0,1
1573,Male,disloyal Customer,66,Business travel,Eco,376,3,3,3,2,1,3,1,1,4,4,4,2,1,1,0,0.0,0
1574,Female,Loyal Customer,60,Business travel,Business,2801,1,1,1,1,3,4,4,5,5,5,5,4,5,5,0,0.0,1
1575,Female,Loyal Customer,64,Personal Travel,Eco Plus,1916,4,4,4,2,5,5,4,5,5,4,5,4,5,5,0,0.0,0
1576,Male,Loyal Customer,60,Business travel,Business,156,2,2,2,2,1,4,1,5,5,5,3,4,5,3,0,0.0,1
1577,Male,disloyal Customer,24,Business travel,Eco,413,0,0,0,3,3,0,3,3,3,4,4,5,3,3,0,0.0,1
1578,Male,Loyal Customer,42,Business travel,Business,449,5,5,5,5,4,4,5,3,3,3,3,3,3,3,47,44.0,1
1579,Male,Loyal Customer,50,Personal Travel,Eco,1438,4,5,4,4,2,4,2,2,3,3,4,3,4,2,0,0.0,1
1580,Female,Loyal Customer,63,Personal Travel,Business,978,3,4,3,1,3,5,4,4,4,3,4,3,4,3,0,0.0,0
1581,Male,Loyal Customer,47,Personal Travel,Eco,1171,1,4,1,2,3,1,3,3,4,2,4,3,5,3,37,39.0,0
1582,Male,Loyal Customer,43,Business travel,Business,1511,4,4,4,4,5,4,5,4,4,4,4,3,4,3,0,30.0,1
1583,Female,Loyal Customer,46,Business travel,Eco Plus,837,5,3,3,3,1,5,1,5,5,5,5,5,5,2,0,2.0,1
1584,Female,Loyal Customer,26,Personal Travel,Eco,226,1,5,1,3,2,1,3,2,4,5,5,5,5,2,0,0.0,0
1585,Female,disloyal Customer,37,Business travel,Business,533,2,2,2,1,5,2,5,5,4,3,5,4,4,5,1,0.0,0
1586,Female,Loyal Customer,19,Personal Travel,Eco,480,1,4,1,3,2,1,3,2,3,2,4,1,4,2,0,0.0,0
1587,Male,Loyal Customer,29,Personal Travel,Eco Plus,1947,1,5,1,2,1,1,1,1,3,4,5,4,2,1,7,0.0,0
1588,Female,Loyal Customer,31,Business travel,Business,425,2,3,3,3,2,2,2,2,4,3,3,4,4,2,0,0.0,0
1589,Male,Loyal Customer,56,Business travel,Business,1995,2,2,2,2,4,5,4,4,4,4,4,5,4,5,0,0.0,1
1590,Male,disloyal Customer,44,Business travel,Eco,143,1,0,0,2,3,0,3,3,4,1,3,4,5,3,0,0.0,0
1591,Male,disloyal Customer,35,Business travel,Eco,641,3,0,2,1,2,2,2,2,1,1,3,1,4,2,6,0.0,0
1592,Female,Loyal Customer,67,Business travel,Business,2359,3,3,3,3,2,4,4,4,4,4,4,3,4,4,0,0.0,1
1593,Male,Loyal Customer,44,Business travel,Business,1856,3,5,5,5,2,4,4,3,3,3,3,3,3,3,0,0.0,0
1594,Female,Loyal Customer,51,Business travel,Business,1036,3,3,3,3,3,4,5,3,3,3,3,4,3,3,92,104.0,1
1595,Male,Loyal Customer,30,Personal Travel,Eco,2125,4,2,5,4,1,5,1,1,3,5,3,4,3,1,69,48.0,1
1596,Male,Loyal Customer,60,Business travel,Business,1705,5,5,5,5,1,2,2,5,5,5,5,4,5,1,0,0.0,1
1597,Male,Loyal Customer,47,Business travel,Business,3716,0,0,0,4,2,5,4,2,2,2,2,3,2,3,68,79.0,1
1598,Male,Loyal Customer,16,Personal Travel,Eco,2072,2,4,2,4,4,2,4,4,3,4,5,4,5,4,0,0.0,0
1599,Male,disloyal Customer,26,Business travel,Business,1009,4,3,3,3,2,3,2,2,5,3,4,4,4,2,0,7.0,0
1600,Male,Loyal Customer,45,Personal Travel,Eco,762,2,5,2,1,3,2,2,3,5,5,5,5,4,3,108,90.0,0
1601,Female,Loyal Customer,52,Business travel,Eco Plus,353,4,1,4,1,2,4,3,4,4,4,4,1,4,1,0,0.0,1
